"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTI98_000185",7.18240259725929,4.62612405036939,1.19433663745683,3.87338368872287,0.000107334643485627,0.0991838889507425
"PTI98_002052",43.0537923527377,-4.30848455036934,1.15207071395307,-3.73977438900929,0.00018418549480175,0.0991838889507425
"PTI98_002556",9.6254361053809,-4.153330558654,1.3091539468693,-3.17253029606353,0.00151116791517124,0.360451776355458
"PTI98_005620",8.70402314084739,-3.0463350019022,0.95927142569959,-3.17567574753989,0.00149487940267608,0.360451776355458
"PTI98_011071",10.5359056284305,3.24559372097053,1.03270798787717,3.14279908654736,0.00167340657546638,0.360451776355458
"PTI98_007889",13.1210840108715,2.8579588700838,0.978407920582376,2.92102998142397,0.00348876252112702,0.6262328725423
"PTI98_008791",67.8155020902365,-4.59728857930017,1.62615957446717,-2.82708330196102,0.00469741065516897,0.722730182230998
"PTI98_011332",39.6263760016498,-4.31192181365905,1.58165950803858,-2.72620105132885,0.00640679600978866,0.805640560992584
"PTI98_012052",189.071225819512,-2.83980738209824,1.04797661739662,-2.70980032851581,0.00673237237598259,0.805640560992584
"PTI98_005339",20.7218853186001,-1.33565776922372,0.507544481034793,-2.63160731548208,0.00849820234934946,0.84427978272735
"PTI98_008643",21.6894317567165,-5.36306232790962,2.06518111896928,-2.59689684292015,0.00940701707774206,0.84427978272735
"PTI98_011128",17.9259643798269,-3.22652231929238,1.24109366839232,-2.59974118107614,0.00932940947255193,0.84427978272735
"PTI98_000468",116.209133823957,-8.85653070760357,3.52170764180974,-2.51483984714085,0.0119086466328629,0.864181327810466
"PTI98_001293",12.4092053824738,-2.86307110642161,1.11835136428625,-2.56008191866326,0.0104647492585325,0.864181327810466
"PTI98_008389",9.64814611060002,-2.27825313556713,0.915537684176627,-2.48843185260696,0.0128307824601545,0.864181327810466
"PTI98_010693",7.1290447215473,-1.82675819638532,0.740601460103385,-2.46658735472964,0.0136407451929229,0.864181327810466
"PTI98_012609",7.89162403403272,2.2564460882633,0.911391487509433,2.47582528385196,0.0132928610545904,0.864181327810466
"PTI98_002223",12.616586074898,0.0651114900923229,0.551001911742353,0.118169263490267,0.905933543469401,0.999806597357261
"PTI98_002242",11.9113503617025,0.17229855457466,0.617549907631643,0.279003449673306,0.780242177393269,0.999806597357261
"PTI98_002274",10.0799657927949,-1.79696194487055,0.924713554306164,-1.94326333436181,0.0519843492013942,0.999806597357261
"PTI98_002311",10.8872710946035,0.635427085273718,0.683208871957714,0.930062695838422,0.352338623971029,0.999806597357261
"PTI98_002336",11.3414353011207,-0.51788874708701,0.692307762333211,-0.748061447905228,0.454423094385285,0.999806597357261
"PTI98_002403",6.61637712975598,0.0335993719518232,0.729331571211154,0.0460687200144468,0.963255477339212,0.999806597357261
"PTI98_002423",104.41100347688,-0.328230086219492,0.56598948348238,-0.579922588313799,0.561966822305036,0.999806597357261
"PTI98_002430",18.8624243340465,-3.57057132622727,2.40507966803058,-1.48459586336741,0.137650911924722,0.999806597357261
"PTI98_002435",45.6023959296958,-0.474602323720084,0.915512011778245,-0.518400979576707,0.604178531383041,0.999806597357261
"PTI98_002458",71.2035108278292,0.168682883862896,0.484730006187655,0.347993484433876,0.727845076720759,0.999806597357261
"PTI98_002459",6.02947178096253,1.27957915455795,0.815853390389461,1.56839350014482,0.116789327090744,0.999806597357261
"PTI98_002463",14.9245810213473,0.159938679358124,0.652051108922159,0.245285495522741,0.806235381671227,0.999806597357261
"PTI98_002483",21.6815753470282,0.306160088977628,0.499456905004955,0.612985997209491,0.539885598619933,0.999806597357261
"PTI98_002508",12.86336711811,0.631761352153194,0.674418454866362,0.93674979917087,0.348887273512498,0.999806597357261
"PTI98_002513",10.5171246290864,-0.793925617750591,0.603455669397942,-1.3156320472433,0.18829757183628,0.999806597357261
"PTI98_002515",8.10939531908793,0.973280422813206,0.783205067119997,1.2426891291602,0.213982411357507,0.999806597357261
"PTI98_002519",12.8767542330095,0.148048881881793,0.60222685539814,0.245835735412225,0.805809392905922,0.999806597357261
"PTI98_002536",10.7374397579822,-0.10061219527547,0.798425257360783,-0.126013292224806,0.899721402777806,0.999806597357261
"PTI98_002562",15.353099160787,0.389877877158763,0.539276784857063,0.722964325753613,0.469701801717341,0.999806597357261
"PTI98_002594",22.398948850368,-0.77130991828077,0.6347303013125,-1.21517740162373,0.224298437509425,0.999806597357261
"PTI98_002623",41.0121622110699,0.67367504096893,0.446326511454308,1.50937715703652,0.131202427212493,0.999806597357261
"PTI98_002629",8.62491191047089,-1.05531723833438,0.764725833800981,-1.37999423020541,0.167588421337084,0.999806597357261
"PTI98_002647",10.4113822349102,-0.286265161848318,0.612887909432565,-0.467075883603828,0.640445587690639,0.999806597357261
"PTI98_002652",7.50966615839958,0.200074667826895,0.662542663530071,0.301980051761323,0.762667269869542,0.999806597357261
"PTI98_002655",9.55642089514472,0.310819291073511,0.660344180866614,0.470692859995529,0.637860083920745,0.999806597357261
"PTI98_002669",6.58664347939519,-1.11545460579205,0.658858276155132,-1.69301145050716,0.0904532876795962,0.999806597357261
"PTI98_002678",21.945163795892,-0.216594947552758,0.58130674888919,-0.372600091030503,0.709446105077409,0.999806597357261
"PTI98_002681",8.4858595279358,-0.554505922182045,0.636967467195847,-0.870540413348226,0.38400514376143,0.999806597357261
"PTI98_002693",10.3828859867223,-0.400854914507599,0.636561387619124,-0.62971917917749,0.528878331985874,0.999806597357261
"PTI98_002696",7.83667640948144,-0.00503250089935859,0.643496665229543,-0.00782055474609714,0.993760163717091,0.999806597357261
"PTI98_002703",28.5798347009457,0.268582375182163,0.520969340072873,0.515543534950816,0.60617325594906,0.999806597357261
"PTI98_002712",9.20536705960183,0.142854849437612,0.73684979137175,0.193872416210728,0.846275782567916,0.999806597357261
"PTI98_002730",5.97683846502204,1.34814301410083,1.11183302349326,1.21254089923063,0.225305396565511,0.999806597357261
"PTI98_002744",9.88054805695078,-0.00365114061851584,0.643732422178543,-0.00567182961852305,0.995474558979532,0.999806597357261
"PTI98_002745",37.4960523084136,-0.6521662884425,0.628576888624127,-1.03752826463284,0.299489730181983,0.999806597357261
"PTI98_002756",12.8058070602459,-1.34202286490569,0.71909734188767,-1.86626036105599,0.0620049477174272,0.999806597357261
"PTI98_002762",7.76567609961183,-0.729401599996108,0.65763988128149,-1.10912008343348,0.26737838207797,0.999806597357261
"PTI98_002767",10.874294863408,-0.346327336275595,0.658001251897988,-0.526332336415201,0.598657319381202,0.999806597357261
"PTI98_002804",54.1104230874197,0.0278920845280013,0.47269684070204,0.0590062850569859,0.952947102084974,0.999806597357261
"PTI98_002807",9.00546001995,0.379689606153196,0.683408591550289,0.555582137608019,0.578496545244357,0.999806597357261
"PTI98_002809",8.99160565459894,0.331549094003294,0.721770024022629,0.459355588301488,0.645978835235641,0.999806597357261
"PTI98_002852",43.4203414616557,-0.221025683713053,0.545478869882269,-0.405195683859866,0.685333677368858,0.999806597357261
"PTI98_002857",20.840743628194,0.102269088156892,0.481258301179919,0.212503530653197,0.83171422362031,0.999806597357261
"PTI98_002867",10.9908040986431,-0.022699708728332,0.673538327416876,-0.0337021781899018,0.973114642016399,0.999806597357261
