"","GPNJ7M_10_sample_2B","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_13_sample_2E","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_3_sample_1C","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H","GPNJ7M_9_sample_2A"
"PTI98_002195",7.58181516666004,3.38414407216974,6.93302168725408,0,2.33508585543396,0,0.664379496747152,4.96231140604975,0,0,0,3.54684197063133,3.55701146587769,3.23886497696627,11.5318774635314,0
"PTI98_002221",7.58181516666004,14.8902339175469,6.93302168725408,0,4.67017171086792,0,4.35999044740319,5.53488579905549,2.19496743050706,0,7.21587820843907,3.54684197063133,10.6710343976331,5.82995695853928,7.4957203512954,0
"PTI98_002223",11.3727227499901,4.06097288660369,4.3331385545338,15.4146801905312,12.8429722048868,23.170488794583,16.2772976703052,8.20689963308228,15.3647720135494,10.3677667838497,18.7612833419416,21.281051823788,10.6710343976331,9.2847462673033,14.4148468294142,6.07803762674444
"PTI98_002236",3.79090758333002,14.8902339175469,4.3331385545338,5.13822673017706,1.16754292771698,4.41342643706344,5.06589366269703,8.11147056758132,0,0,1.44317564168781,7.09368394126267,9.78178153116366,8.20512460831455,3.45956323905942,0
"PTI98_002238",0,5.41463051547159,2.59988313272028,0,2.33508585543396,1.10335660926586,1.86856733460137,2.194868506522,0,0,0,1.18228065687711,4.44626433234712,3.88663797235952,2.30637549270628,0
"PTI98_002242",11.3727227499901,14.8902339175469,13.8660433745082,5.13822673017706,7.00525756630188,2.20671321853172,11.0453091334214,20.3263909517038,8.77986972202825,20.7355335676995,8.65905385012689,11.8228065687711,12.4495401305719,26.1268441475279,12.6850652098845,3.03901881337222
"PTI98_002274",30.3272606666402,6.76828814433949,6.93302168725408,20.5529069207083,3.50262878315094,1.10335660926586,1.07961668221412,28.628719650287,2.19496743050706,10.3677667838497,12.9885807751903,9.45824525501689,4.44626433234712,0.863697327191005,3.45956323905942,18.2341128802333
"PTI98_002276",3.79090758333002,57.5304492268856,12.1327879526946,5.13822673017706,7.00525756630188,8.82685287412687,35.5443030759726,4.38973701304401,2.19496743050706,0,8.65905385012689,2.36456131375422,2.66775859940827,3.23886497696627,1.15318774635314,0
"PTI98_002311",0,10.8292610309432,10.3995325308811,10.2764534603541,14.0105151326038,6.62013965559516,10.7546431035945,18.9903840346904,4.38993486101413,10.3677667838497,5.77270256675126,8.27596459813978,8.89252866469423,32.3886497696627,16.1446284489439,6.07803762674444
"PTI98_002315",3.79090758333002,4.06097288660369,0,0,18.6806868434717,6.62013965559516,10.5055007923143,2.194868506522,2.19496743050706,10.3677667838497,1.44317564168781,1.18228065687711,6.22477006528596,1.51147032258426,0.576593873176569,3.03901881337222
"PTI98_002336",7.58181516666004,3.38414407216974,3.46651084362704,5.13822673017706,7.00525756630188,29.7906284501782,7.14207959003188,7.63432524007654,15.3647720135494,31.1033003515492,15.874932058566,10.640525911894,2.66775859940827,11.8758382488763,15.5680345757674,6.07803762674444
"PTI98_002356",0,3.38414407216974,0.86662771090676,0,8.17280049401886,2.20671321853172,2.86513657972209,3.14915916153157,0,0,0,3.54684197063133,2.66775859940827,5.18218396314603,3.45956323905942,3.03901881337222
"PTI98_002380",11.3727227499901,0,3.46651084362704,0,7.00525756630188,3.31006982779758,11.7096886301686,5.91660206105932,15.3647720135494,10.3677667838497,4.32952692506344,5.91140328438555,2.66775859940827,4.96625963134828,5.76593873176569,6.07803762674444
"PTI98_002394",7.58181516666004,1.3536576288679,0.86662771090676,0,4.67017171086792,7.72349626486101,9.88264501411389,3.62630448903635,4.38993486101413,20.7355335676995,0,4.72912262750844,4.44626433234712,6.04588129033703,2.88296936588285,3.03901881337222
"PTI98_002403",0,6.76828814433949,3.46651084362704,10.2764534603541,7.00525756630188,7.72349626486101,10.1733110439408,10.6880553361072,6.58490229152119,0,10.1022294918147,5.91140328438555,1.77850573293885,13.8191572350561,12.108471336708,0
"PTI98_002416",3.79090758333002,1.3536576288679,4.3331385545338,20.5529069207083,2.33508585543396,3.31006982779758,4.23541929176309,4.1988788820421,4.38993486101413,10.3677667838497,5.77270256675126,1.18228065687711,4.44626433234712,2.80701631337077,6.34253260494226,0
"PTI98_002423",34.1181682499702,55.4999627835838,96.1956759106504,41.1058138414165,142.440237181472,199.707546277121,321.352057832888,59.3568787415951,177.792361871072,51.8388339192486,109.681348768274,113.498943060203,41.7948847240629,85.2901110601117,85.3358932301322,63.8193950808166
"PTI98_002434",0,10.1524322165092,12.1327879526946,0,2.33508585543396,5.5167830463293,8.80302833189976,8.49318682958515,10.9748371525353,0,11.5454051335025,8.27596459813978,8.89252866469423,10.3643679262921,8.07231422447197,9.11705644011666
"PTI98_002435",128.890857833221,31.8109542783956,51.9976626544056,87.3498544130101,5.8377146385849,6.62013965559516,3.82018210629612,91.0393284879127,2.19496743050706,31.1033003515492,40.4089179672588,33.1038583925591,62.2477006528596,16.8420978802246,10.9552835903548,124.599771348261
"PTI98_002442",3.79090758333002,1.3536576288679,5.19976626544056,10.2764534603541,7.00525756630188,2.20671321853172,10.007216169754,6.58460551956601,8.77986972202825,10.3677667838497,1.44317564168781,2.36456131375422,12.4495401305719,4.96625963134828,2.30637549270628,3.03901881337222
"PTI98_002458",102.354504749911,52.792647525848,63.2638228961935,102.764534603541,26.8534873374905,44.1342643706344,76.2375472517357,81.1147056758132,41.7043811796342,51.8388339192486,90.9200654263323,85.124207295152,44.4626433234712,100.83666294955,78.4167667520134,97.248602027911
"PTI98_002459",7.58181516666004,4.73780170103764,2.59988313272028,10.2764534603541,2.33508585543396,3.31006982779758,7.80645908677904,6.3937473885641,0,0,2.88635128337563,11.8228065687711,5.33551719881654,11.8758382488763,7.4957203512954,12.1560752534889
"PTI98_002463",15.1636303333201,7.44511695877343,17.3325542181352,10.2764534603541,22.1833156266226,37.5141247150392,23.7515670087107,6.29831832306314,17.5597394440565,0,21.6476346253172,13.0050872256482,3.55701146587769,20.9446601843819,17.8744100684736,6.07803762674444
"PTI98_002483",18.9545379166501,20.9816932474524,31.1985975926434,10.2764534603541,33.8587449037924,17.6537057482537,19.7652900282278,25.7658476852583,19.7547068745636,0,17.3181077002538,30.7392970788049,21.3420687952662,22.4561305069661,22.4871610538862,36.4682257604666
"PTI98_002502",11.3727227499901,1.3536576288679,0.86662771090676,0,1.16754292771698,8.82685287412687,9.21826551736673,4.00802075104018,17.5597394440565,0,15.874932058566,2.36456131375422,1.77850573293885,6.47772995393254,6.34253260494226,0
"PTI98_002508",7.58181516666004,6.76828814433949,7.79964939816084,10.2764534603541,30.3561161206415,6.62013965559516,28.7344132343143,14.7915051526483,13.1698045830424,0,10.1022294918147,14.1873678825253,6.22477006528596,25.9109198157301,24.2169426734159,0
"PTI98_002513",7.58181516666004,12.859747474245,7.79964939816084,10.2764534603541,15.1780580603207,11.0335660926586,14.2011117429704,6.29831832306314,30.7295440270989,0,14.4317564168781,8.27596459813978,10.6710343976331,5.61403262674153,8.07231422447197,6.07803762674444
"PTI98_002515",0,18.9512068041506,12.1327879526946,10.2764534603541,7.00525756630188,8.82685287412687,8.18017255369931,7.72975430557749,0,0,4.32952692506344,3.54684197063133,8.00327579822481,14.8987788940448,8.64890809764854,18.2341128802333
"PTI98_002519",7.58181516666004,9.47560340207528,7.79964939816084,5.13822673017706,26.8534873374905,18.7570623575196,25.620134343312,12.4057785151244,13.1698045830424,20.7355335676995,2.88635128337563,8.27596459813978,6.22477006528596,14.4669302304493,17.2978161952971,9.11705644011666
"PTI98_002520",3.79090758333002,14.2134051031129,10.3995325308811,0,4.67017171086792,3.31006982779758,2.40837567570843,4.77145327504784,2.19496743050706,0,0,3.54684197063133,2.66775859940827,4.31848663595502,4.61275098541255,6.07803762674444
"PTI98_002525",7.58181516666004,13.536576288679,7.79964939816084,5.13822673017706,5.8377146385849,1.10335660926586,6.18703406345785,3.81716262003827,2.19496743050706,0,2.88635128337563,2.36456131375422,3.55701146587769,2.59109198157301,4.61275098541255,0
"PTI98_002526",0,4.06097288660369,6.06639397634732,10.2764534603541,9.34034342173584,2.20671321853172,5.23198853688382,8.77947402608802,6.58490229152119,0,7.21587820843907,2.36456131375422,18.6743101958579,4.96625963134828,6.34253260494226,9.11705644011666
"PTI98_002536",7.58181516666004,41.9633864949048,21.665692772669,10.2764534603541,4.67017171086792,4.41342643706344,10.007216169754,21.3761106722143,6.58490229152119,0,5.77270256675126,7.09368394126267,11.5602872641025,15.1147032258426,5.76593873176569,0
"PTI98_002556",0,0.676828814433948,6.93302168725408,0,42.0315453978113,49.6510474169637,13.6197796833166,0.477145327504784,35.119478888113,0,4.32952692506344,1.18228065687711,0,0.647772995393254,0.576593873176569,0
"PTI98_002562",3.79090758333002,10.1524322165092,10.3995325308811,5.13822673017706,31.5236590483585,13.2402793111903,26.1184189658724,15.7457958076579,8.77986972202825,20.7355335676995,14.4317564168781,11.8228065687711,16.0065515964496,21.8083575115729,23.6403488002393,12.1560752534889
"PTI98_002594",22.7454454999801,11.5060898453771,12.9994156636014,10.2764534603541,23.3508585543396,13.2402793111903,89.7742794979589,20.6126781482066,17.5597394440565,41.4710671353989,21.6476346253172,10.640525911894,16.895804462919,13.8191572350561,12.6850652098845,18.2341128802333
