"","GPNJ7M_10_sample_2B","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_13_sample_2E","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_3_sample_1C","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H","GPNJ7M_9_sample_2A"
"PTI98_002652",-0.435236143934275,3.31453794824163,3.51313291805831,2.72629527260855,1.87196421417127,2.20605879949126,3.27598577927078,3.88552523438636,3.00488262121418,3.6431958178817,2.07284359130655,3.0910995409317,3.61369429179039,3.74794626302324,3.46824740210871,3.40382873881287
"PTI98_002655",2.36613314755691,4.98305336210808,4.36403186183643,2.72629527260855,3.0713943606811,3.8535381293991,3.33628617493101,2.92590773067311,3.35716568457202,-0.435236143934275,3.32170940879807,2.61530921183041,3.25200984814556,3.90363892461848,3.0383748239701,3.40382873881287
"PTI98_002669",2.36613314755691,2.99421602527867,2.4702091161562,3.56987817648774,2.59691650049087,3.61820257303069,3.2636136369012,3.30781627430042,4.07761500606987,3.6431958178817,2.07284359130655,1.88758539014906,2.94715333139559,2.52266419820533,2.06453906395029,2.13988040407563
"PTI98_002678",5.42875152291783,3.72697526840957,4.42125538478384,-0.435236143934275,3.57542486080888,2.51641463307867,3.98874511889585,5.70461262693656,4.25500764668879,4.55911037151993,5.04004557828785,4.5093547474249,4.47038899529952,5.24379340625576,5.1020189493664,4.06242286201243
"PTI98_002681",3.16724568663611,3.86359682005368,3.51313291805831,2.72629527260855,1.87196421417127,3.33643591219775,2.42364419925285,3.5973933545916,3.00488262121418,4.55911037151993,3.97585541987733,2.29902449796855,3.25200984814556,3.17840155517586,3.73807029612316,-0.435236143934275
"PTI98_002693",4.80411640397451,3.494010473673,2.67501772166891,2.72629527260855,3.83380557441789,3.95815323961779,3.30645454295488,4.36465879653922,3.63947691761807,-0.435236143934275,3.51530387086723,3.28002805451492,3.3830102146088,3.98556780223688,2.93427981693571,2.90895748214966
"PTI98_002696",2.36613314755691,1.98701657709623,3.28460644398429,2.72629527260855,2.59691650049087,3.17152736493002,3.0921578722856,4.06905951104305,1.81948386060291,-0.435236143934275,4.10151252774437,3.59617910560508,3.3830102146088,3.491346166475,3.96506469467211,3.40382873881287
"PTI98_002703",4.34801241239021,3.57594943854374,4.58042444999519,4.48148369476499,5.7524097084637,5.45162317459929,5.36825345528286,4.64866790299231,5.43857889598525,4.55911037151993,4.10151252774437,4.43221648407778,5.69768718680453,4.22354538668108,5.28103150316882,4.512270436691
"PTI98_002712",2.36613314755691,4.04686491393463,1.9384459375399,-0.435236143934275,4.4103044957481,4.39054588888313,3.48741952084934,2.66603901654618,4.41290443387389,-0.435236143934275,2.83153991602868,3.96875452321367,3.3830102146088,3.43400491609625,2.56612682297696,3.40382873881287
"PTI98_002730",3.16724568663611,3.79691186903517,1.56491111990686,4.09679554709464,-0.435236143934275,1.21957523730352,0.043616210200348,3.27962544094933,1.81948386060291,-0.435236143934275,1.43617407654287,4.17237808701491,2.76599995870132,3.43400491609625,3.60950432313633,2.13988040407563
"PTI98_002744",3.67625884096381,3.9273205221416,2.85371707192684,2.72629527260855,4.63011331499611,3.61820257303069,4.21358363759508,3.04827771635843,3.63947691761807,-0.435236143934275,3.83814168728677,2.87313783593008,2.94715333139559,4.11857920646154,2.821919687659,2.90895748214966
"PTI98_002745",5.76618157005825,4.64756154494782,4.52929874511001,4.48148369476499,4.63011331499611,6.03247160982936,5.75741811869834,3.67503446746362,6.48684177092635,5.51421141575309,5.16027587308028,4.9014377543218,5.45265292295567,3.79418019245761,4.8698560403537,5.73759388958777
"PTI98_002756",2.36613314755691,4.44508158878418,3.51313291805831,3.56987817648774,4.56050688589012,4.23282947198904,5.20250510459915,2.68782231480209,5.11035859394769,3.6431958178817,3.51530387086723,3.28002805451492,3.1077389542879,2.52266419820533,2.25275463565306,2.13988040407563
"PTI98_002762",-0.435236143934275,2.57963655041187,3.40343437623309,2.72629527260855,3.83380557441789,3.8535381293991,4.33922058249704,3.09765519796039,4.25500764668879,-0.435236143934275,3.09765900936831,3.0910995409317,3.25200984814556,2.57726718670035,2.06453906395029,2.90895748214966
"PTI98_002767",3.67625884096381,3.10919314935743,2.4702091161562,2.72629527260855,3.83380557441789,2.20605879949126,3.74885978317274,4.28217799078106,2.53493591875653,-0.435236143934275,4.97594741377242,4.07416968515971,3.25200984814556,3.6253848600141,4.11448569525906,4.06242286201243
"PTI98_002804",5.55021514841498,5.78765897612065,5.48347022965745,5.74629815644863,5.92837693827401,6.12505954200256,6.57806293254909,5.26767639850545,6.68539265310223,-0.435236143934275,5.47044018516985,5.50113516975994,5.88525169973292,5.4877901991997,5.9171962355112,6.03490541766121
"PTI98_002807",4.05104436923576,2.40888724623005,3.71012912026891,3.56987817648774,4.24257936347749,2.20605879949126,4.16473123139606,3.2066087225782,3.00488262121418,-0.435236143934275,3.32170940879807,2.87313783593008,3.71644530173349,3.88240484345159,2.821919687659,2.90895748214966
"PTI98_002809",2.36613314755691,3.65345139699724,3.28460644398429,3.56987817648774,3.25989312950969,3.74069312818964,2.06533653862588,4.2750862904278,3.35716568457202,-0.435236143934275,2.83153991602868,2.29902449796855,4.28263026137989,4.172019934946,3.91159212749954,2.13988040407563
"PTI98_002852",4.80411640397451,6.09502889043063,6.03446191407132,5.43412427153245,5.90049993379268,4.78070182417875,5.10069165368762,5.40055196303781,4.555177955718,6.80817112109933,5.04004557828785,5.01154044869791,5.94974298150789,4.88745428592555,5.1020189493664,4.512270436691
"PTI98_002857",4.34801241239021,4.25971074786898,4.30443815537605,5.03512962007016,4.15076284686709,3.74069312818964,4.47893010874306,4.35123617969368,4.555177955718,5.1143707921869,3.83814168728677,4.95754038161073,4.34797670073716,4.5537468101496,3.85605072567061,4.85450351086614
"PTI98_002867",3.67625884096381,4.30834003568704,2.67501772166891,4.48148369476499,1.87196421417127,3.33643591219775,3.43329026577099,3.11374029127869,4.68464857930041,3.6431958178817,2.83153991602868,3.85498502105491,4.14229459670225,3.1066343258467,3.39201755050383,2.90895748214966
"PTI98_002869",4.05104436923576,3.31453794824163,2.4702091161562,5.24838706946991,2.85399055322697,4.39054588888313,4.18773570586863,3.33546084264136,4.25500764668879,-0.435236143934275,3.97585541987733,3.28002805451492,5.62054463440282,4.48507495063232,5.49569929766374,4.30485905152655
"PTI98_002886",4.34801241239021,2.99421602527867,4.36403186183643,-0.435236143934275,3.0713943606811,3.33643591219775,3.08513228405256,5.32367862648858,2.53493591875653,-0.435236143934275,3.32170940879807,4.5093547474249,4.34797670073716,5.04834357498211,4.65925580359302,4.30485905152655
"PTI98_002887",-0.435236143934275,2.40888724623005,2.4702091161562,3.56987817648774,1.87196421417127,2.77009060530788,3.0054661167488,4.06905951104305,2.53493591875653,3.6431958178817,3.09765900936831,1.88758539014906,4.06663181095858,3.43400491609625,2.25275463565306,3.40382873881287
"PTI98_002893",4.59404845974939,4.48791985598149,4.85407250460724,4.78474227422106,4.05268007707383,5.45162317459929,4.75658280254244,4.54640770056172,5.43857889598525,3.6431958178817,4.21706185225431,4.58256919372318,4.5832023275259,5.0951482826877,4.59296043957502,3.77061047504498
"PTI98_002899",3.67625884096381,2.99421602527867,3.40343437623309,2.72629527260855,1.27396896495182,2.20605879949126,1.71640544387331,3.60874594380598,1.81948386060291,-0.435236143934275,2.5032711810512,3.28002805451492,3.71644530173349,3.21297217778423,4.29225015777937,3.77061047504498
"PTI98_002907",4.80411640397451,3.2155626093268,4.03779853113797,5.03512962007016,3.83380557441789,4.05566244720604,4.57672108856284,5.3441310455165,4.25500764668879,-0.435236143934275,4.32401357515109,4.78222072044166,5.12038290772205,5.05782690209256,4.7833394150444,4.06242286201243
