"","GPNJ7M_10_sample_2B","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_13_sample_2E","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_3_sample_1C","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H","GPNJ7M_9_sample_2A"
"AAD021_012357",0,4.88777910504077,2.69923355274996,5.29720352392352,4.73905888127928,6.73478417459417,2.38352129749135,4.40628821411946,0,0,1.46747342326925,4.78402026684813,2.68441280852863,4.73726695339619,3.87551208644215,6.28949388258885
"AAD021_012358",11.3235807064143,24.4388955252039,24.2931019747496,5.29720352392352,13.032411923518,14.5920323782874,12.3775842817095,21.3888573727049,19.0221599806686,0,16.1422076559618,10.7640456004083,29.5285408938149,8.44469326474973,17.7166266808784,28.3027224716498
"AAD021_012360",0,4.18952494717781,5.39846710549992,10.594407047847,2.36952944063964,1.12246402909903,2.13262431880805,3.30471616058959,0,20.4262650888008,2.93494684653851,3.5880152001361,4.47402134754771,3.08952192612795,2.2145783351098,3.14474694129443
"AAD021_012362",3.7745269021381,10.4738123679445,7.19795614066656,10.594407047847,1.18476472031982,8.97971223279222,5.93789516217143,6.24224163666923,6.34071999355621,0,11.739787386154,7.1760304002722,6.2636298865668,9.06259764997533,3.3218675026647,9.43424082388328
"AAD021_012364",7.54905380427619,6.98254157862968,3.59897807033328,5.29720352392352,0,3.36739208729708,3.63800619090785,10.8321251930437,6.34071999355621,0,1.46747342326925,7.1760304002722,11.632455503624,10.504374548835,7.19737958910684,6.28949388258885
"AAD021_012368",7.54905380427619,3.49127078931484,0.89974451758332,5.29720352392352,4.73905888127928,2.24492805819806,2.84349909174406,7.71100437470905,4.2271466623708,0,4.40242026980776,5.98002533356017,5.36882561705725,5.14920321021325,4.4291566702196,9.43424082388328
"AAD021_012370",0,9.07730405221858,8.09770065824988,0,13.032411923518,2.24492805819806,10.5376731046986,4.58988355637443,6.34071999355621,0,4.40242026980776,1.19600506671203,2.68441280852863,5.76710759543884,0.55364458377745,0
"AAD021_012371",11.3235807064143,9.07730405221858,6.29821162308324,21.1888140956941,7.10858832191892,1.12246402909903,8.90684274325714,8.07819505921901,0,10.2131325444004,5.86989369307702,2.39201013342407,2.68441280852863,11.1222789340606,5.5364458377745,6.28949388258885
"AAD021_012373",7.54905380427619,20.2493705780261,29.6915690802496,10.594407047847,11.8476472031982,17.9594244655844,16.1828551250728,8.72077875711143,4.2271466623708,20.4262650888008,7.33736711634627,7.1760304002722,11.632455503624,8.44469326474973,9.41195792421664,18.8684816477666
"AAD021_012378",15.0981076085524,27.2319121566557,18.8946348692497,10.594407047847,13.032411923518,13.4695683491883,7.35964470804346,9.27156478387636,19.0221599806686,0,10.2723139628848,11.9600506671203,11.632455503624,19.9789084556274,6.09009042155194,9.43424082388328
"AAD021_012379",7.54905380427619,0,0,0,3.55429416095946,2.24492805819806,5.85426283594366,6.42583697892421,2.1135733311854,0,8.80484053961553,4.78402026684813,0.894804269509542,4.94323508180472,1.1072891675549,22.013228589061
"AAD021_012383",11.3235807064143,69.1271616284338,354.499339927828,0,13.032411923518,7.8572482036932,1.2544848934165,21.2052620304499,16.9085866494832,0,13.2072608094233,5.98002533356017,3.57921707803817,1.64774502726824,164.432441381902,18.8684816477666
"AAD021_012386",0,6.28428742076671,0.89974451758332,0,1.18476472031982,2.24492805819806,2.17444048192193,4.13089520073699,2.1135733311854,0,2.93494684653851,5.98002533356017,4.47402134754771,4.94323508180472,1.1072891675549,0
"AAD021_012453",3.7745269021381,5.58603326290374,5.39846710549992,0,8.29335304223874,3.36739208729708,4.93430724743823,8.1699927303465,2.1135733311854,0,2.93494684653851,1.19600506671203,7.15843415607634,2.47161754090236,3.3218675026647,0
"AAD021_012455",0,2.0947624735889,12.5964232461665,5.29720352392352,2.36952944063964,0,2.34170513437746,7.16021834794412,2.1135733311854,0,2.93494684653851,1.19600506671203,4.47402134754771,7.62082075111561,1.1072891675549,3.14474694129443
"AAD021_012458",0,4.88777910504077,5.39846710549992,5.29720352392352,1.18476472031982,5.61232014549514,1.63083036144145,4.77347889862941,0,0,5.86989369307702,2.39201013342407,4.47402134754771,6.59098010907296,2.76822291888725,3.14474694129443
"AAD021_012463",18.8726345106905,6.98254157862968,3.59897807033328,10.594407047847,13.032411923518,2.24492805819806,6.35605679331026,20.8380713459399,6.34071999355621,0,5.86989369307702,22.7240962675286,14.3168683121527,12.5640558329203,24.9140062699852,22.013228589061
"AAD021_012467",0,3.49127078931484,4.4987225879166,0,3.55429416095946,3.36739208729708,3.30347688599678,1.46876273803982,0,0,1.46747342326925,2.39201013342407,3.57921707803817,4.1193625681706,2.2145783351098,0
"AAD021_012473",0,4.88777910504077,5.39846710549992,5.29720352392352,13.032411923518,1.12246402909903,5.97971132528531,7.71100437470905,6.34071999355621,0,1.46747342326925,2.39201013342407,5.36882561705725,3.70742631135354,8.30466875666174,6.28949388258885
"AAD021_012478",0,0,2.69923355274996,0,10.6628824828784,5.61232014549514,7.90325482852394,20.9298690170674,4.2271466623708,0,0,3.5880152001361,31.318149432834,5.14920321021325,4.98280125399704,0
"AAD021_012479",11.3235807064143,43.990011945367,15.2956567989164,21.1888140956941,15.4019413641577,30.3065287856738,30.7766960518181,9.36336245500385,8.45429332474161,0,10.2723139628848,13.1560557338324,13.4220640426431,7.82678887952414,4.98280125399704,15.7237347064721
"AAD021_012482",15.0981076085524,36.3092162088743,26.9923355274996,31.7832211435411,11.8476472031982,20.2043525237825,7.69417401295452,21.2052620304499,8.45429332474161,20.4262650888008,11.739787386154,16.7440709339685,17.0012811206813,14.8297052454142,10.5192470917715,18.8684816477666
"AAD021_012487",11.3235807064143,13.2668289993964,31.4910581154162,10.594407047847,47.3905888127928,38.163776989367,39.390825653278,10.8321251930437,19.0221599806686,10.2131325444004,23.4795747723081,15.5480658672564,11.632455503624,24.7161754090236,21.5921387673205,9.43424082388328
