"","GPNJ7M_10_sample_2B","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_13_sample_2E","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_3_sample_1C","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H","GPNJ7M_9_sample_2A"
"AAD021_012243",5.54069043622257,5.09371559000261,4.35637950050625,4.08762225039852,4.16994352851913,4.88276711005375,5.20628861784208,3.48210540826594,4.59157692058654,5.04931403649902,6.32077143541237,4.8321665834473,4.17324284979809,3.49102228211924,5.35964383439971,2.06505176267449
"AAD021_012248",2.2730203786878,4.471819130669,4.63763847799039,3.54723722748604,-0.849599961798614,-0.849599961798614,0.0996135279979712,1.11882268972157,1.63353873018952,-0.849599961798614,1.28904771502706,1.10962054328317,0.874989509673013,4.60780102471776,2.30221902780148,-0.849599961798614
"AAD021_012256",4.57410236965758,4.5168512487857,4.87286945232078,5.2564604924273,4.58753964429184,3.58598413771719,4.26222929355483,4.70578042881326,3.52903847755092,-0.849599961798614,4.6957044788951,4.49372644758141,3.76295053541378,4.37726715168007,4.10314472718097,4.53194396338858
"AAD021_012257",2.2730203786878,4.60290164255613,3.64871465584387,2.6701298646917,4.26370928077068,4.21506699582911,4.24336876358858,2.62107345324357,4.31639107937332,3.55512843459459,3.29828384275495,3.03856619810308,2.681239002354,2.84921881809662,3.14478009330796,3.77401701816717
"AAD021_012258",5.41824490667999,5.18021051637213,3.92508165742164,-0.849599961798614,5.22233721432304,6.08200782931971,5.45863896882927,4.51438909391237,5.02156896407996,-0.849599961798614,4.42847388986834,3.94284636061044,5.23553845945131,4.72796651091797,4.76456185478279,6.19995617730367
"AAD021_012260",2.2730203786878,4.471819130669,3.54337348919274,-0.849599961798614,3.57932458454776,3.29541816972964,3.8574049423525,3.97443299816916,4.59157692058654,3.55512843459459,4.52316472275079,4.41533604200967,3.55926594290188,3.99174373509548,3.23289400299541,3.39578135259504
"AAD021_012306",3.63768765749033,2.39785397172041,4.00654419642348,3.54723722748604,3.96182930295116,5.37581285079672,4.404832245609,2.18923588947488,3.7697658910408,4.48784564367212,2.78754196965954,2.20643179147594,1.88862016794611,2.21482091260768,1.4108498211298,3.77401701816717
"AAD021_012309",5.75821451615449,4.04963118629871,1.46515290388104,4.08762225039852,-0.849599961798614,-0.849599961798614,-0.295053046434626,0.426112561715627,1.63353873018952,-0.849599961798614,-0.849599961798614,-0.849599961798614,0.874989509673013,0.373564857282963,-0.849599961798614,5.49754742302658
"AAD021_012319",10.8819736251893,10.5763788715901,8.66399850143932,9.58889887889581,6.51856991588354,6.96060018867174,7.06431466865941,10.0602986090963,7.64283548536221,8.94240383196937,11.769036578222,11.1825258128003,9.31342093388638,10.7196966799625,10.9853213773144,10.6213316231699
"AAD021_012352",2.2730203786878,3.85278938502979,4.4755472770705,4.4795901084938,4.16994352851913,3.7118329476637,4.38489483258062,5.21043236306361,4.15619150492349,3.55512843459459,3.29828384275495,3.69970860278022,4.70459552913718,4.56970686671763,3.53948524838306,3.77401701816717
"AAD021_011760",-0.849599961798614,4.32760710690195,3.54337348919274,2.6701298646917,4.85178690196207,4.37564595673199,3.7721867260998,3.39567124389607,4.31639107937332,3.55512843459459,3.83051301806627,3.94284636061044,3.55926594290188,3.89228160325521,3.14478009330796,2.06505176267449
"AAD021_011860",-0.849599961798614,4.93692168626651,4.29288287859227,4.4795901084938,2.55784646883169,2.43903669972379,3.79396933410756,2.70604102150192,3.2396583879203,-0.849599961798614,3.83051301806627,3.03856619810308,3.03714120054141,2.93203495591717,2.59780410377968,2.88058282650849
"AAD021_011876",3.63768765749033,4.90340775771781,5.63153864555857,4.4795901084938,4.35174199110841,2.93055671484242,3.48124916476144,3.73423844163757,3.2396583879203,5.45238833635572,2.78754196965954,4.33243376002624,5.23553845945131,4.18901335647414,4.85035926550028,2.88058282650849
"AAD021_011908",3.63768765749033,3.92143910387261,3.83872869903081,2.6701298646917,2.82881686632005,4.21506699582911,3.81542691850991,3.0998780217508,3.97591062939764,-0.849599961798614,5.11589380950435,3.5607508395755,2.87026501405559,4.2545368930832,3.9559628684215,3.77401701816717
"AAD021_011911",4.57410236965758,4.72304923586053,4.29288287859227,2.6701298646917,-0.849599961798614,1.0372033610391,2.40188929025349,3.00278229584448,-0.849599961798614,3.55512843459459,-0.849599961798614,1.76586128137706,4.17324284979809,3.57046967435084,2.1273534078737,2.06505176267449
"AAD021_011968",4.78706495635791,3.92143910387261,0.86565515483498,4.4795901084938,5.22233721432304,6.48531434553405,7.17660029929429,2.95164326414574,4.15619150492349,4.48784564367212,5.05382710845528,4.33243376002624,5.33455815920519,3.99174373509548,4.47147833543587,2.88058282650849
"AAD021_012007",6.46289436422021,3.92143910387261,4.58560779309794,4.4795901084938,4.7257101897559,3.44804205860155,4.53716542945223,5.09789926390055,3.2396583879203,5.45238833635572,2.78754196965954,3.94284636061044,5.98976056756267,3.74036126470931,3.53948524838306,4.53194396338858
"AAD021_012014",3.11247074303513,1.94194078238683,2.19144836472155,2.6701298646917,2.55784646883169,2.43903669972379,2.98532579029218,3.87765984358598,2.38826358887523,-0.849599961798614,2.78754196965954,2.8113939770527,3.66471368322194,3.71728633658311,3.05088396244325,4.32075268947775
"AAD021_012017",4.57410236965758,3.78069842115906,3.83872869903081,-0.849599961798614,4.06964404561409,2.70593669142827,4.34121939981159,4.56608322781671,3.52903847755092,3.55512843459459,4.32711923253229,3.82640917738166,3.85490279555233,4.28621365517457,4.70438847550334,4.0731878158956
"AAD021_012019",4.02144634602583,3.13902426977612,3.83872869903081,3.54723722748604,1.12169897189107,3.44804205860155,2.78147631962719,4.45468867284612,1.63353873018952,5.04931403649902,-0.849599961798614,4.05056277075897,0.874989509673013,4.66913570653434,3.05088396244325,4.32075268947775
"AAD021_012031",4.02144634602583,0.698920222266653,1.46515290388104,3.54723722748604,1.7805586156567,3.7118329476637,3.55969054613358,2.48324555175567,2.38826358887523,3.55512843459459,4.32711923253229,1.10962054328317,3.32184357444589,2.56724030392616,3.46875794132073,2.88058282650849
"AAD021_011496",-0.849599961798614,2.18837915923562,2.19144836472155,2.6701298646917,3.25267275161443,2.93055671484242,3.20988281437702,3.63000399884366,-0.849599961798614,-0.849599961798614,2.44165011187967,3.5607508395755,3.32184357444589,3.93289512228536,3.05088396244325,3.77401701816717
"AAD021_011641",3.11247074303513,5.69289690550061,5.14859754989393,-0.849599961798614,4.51314688178356,3.93463791532804,4.17202011410434,4.52022531824998,3.7697658910408,-0.849599961798614,3.29828384275495,2.54098378552362,4.10001225062195,5.03798572702742,3.67127782764956,3.39578135259504
"AAD021_011647",4.32411865279572,2.74175328802519,1.46515290388104,3.54723722748604,-0.849599961798614,1.0372033610391,0.658904741257213,2.82467211891901,-0.849599961798614,3.55512843459459,3.97162357888126,4.33243376002624,2.681239002354,2.56724030392616,3.14478009330796,2.06505176267449
"AAD021_011668",4.57410236965758,6.41753412468033,6.64113992298437,5.2564604924273,5.43867320248071,6.69759360780544,5.13819536145554,4.3987579805432,6.66573391461955,3.55512843459459,4.6957044788951,5.49696835905089,4.65435254683619,4.80649313488304,4.64159319190548,3.77401701816717
"AAD021_011669",5.41824490667999,6.88909574693578,6.95987200808142,5.44393063673322,6.20097203973356,6.55401905469169,5.74320146027114,4.98007437940305,6.69516109421778,5.76706706073081,5.05382710845528,5.49696835905089,5.45682161923257,4.99072741698168,4.79373206771155,5.49754742302658
"AAD021_011678",3.63768765749033,4.471819130669,3.74685843227938,-0.849599961798614,2.82881686632005,2.70593669142827,2.85826102216263,3.55226291466432,2.38826358887523,-0.849599961798614,3.0655990284925,2.8113939770527,2.46315065780362,3.80744401563875,2.72528467607363,3.39578135259504
"AAD021_011682",4.32411865279572,2.88681452308666,3.30621854500893,-0.849599961798614,1.12169897189107,2.70593669142827,3.01540069039566,3.17604224180802,2.87661873293517,-0.849599961798614,3.0655990284925,3.5607508395755,2.681239002354,3.6699946429091,3.60689221029753,2.06505176267449
"AAD021_011686",3.11247074303513,3.62467317734453,3.92508165742164,3.54723722748604,4.91091787635746,2.43903669972379,3.46503319872096,3.146061127594,4.31639107937332,3.55512843459459,2.78754196965954,3.5607508395755,3.66471368322194,3.87153665996402,4.19351971543737,3.39578135259504
"AAD021_011709",2.2730203786878,2.58020537725093,3.17110242338522,3.54723722748604,5.62675101162984,4.52010743582788,5.44633041102766,3.97443299816916,5.42441344610586,4.48784564367212,4.10012449591882,3.69970860278022,2.46315065780362,4.47669729701515,5.03268205115779,2.06505176267449
"AAD021_011713",5.28443089992697,5.94423824104665,5.75440408691644,5.2564604924273,5.59104648797932,6.68232854942357,5.75876866725092,5.34142096231337,6.13226908431732,6.02523822982765,5.34046284581839,5.45841245675835,4.70459552913718,5.08374414393969,4.90484595687663,5.39332174045829
"AAD021_011714",4.78706495635791,2.88681452308666,3.64871465584387,2.6701298646917,4.16994352851913,5.44980824077199,3.87794332093173,4.03279139451792,4.31639107937332,3.55512843459459,3.67403672735178,4.41533604200967,4.65435254683619,4.17215580951075,4.27855625705029,4.0731878158956
"AAD021_011723",6.11425516042108,5.43596831461034,4.22645751568188,6.33372124445308,5.51687115588004,5.68244732480727,5.20466549589538,5.65419986683247,4.15619150492349,4.48784564367212,6.32077143541237,5.80419965576931,5.39698512762362,5.10164851260013,5.37901616120897,5.92886216476072
"AAD021_010859",3.63768765749033,1.94194078238683,3.02189314426016,2.6701298646917,2.82881686632005,2.43903669972379,3.72307076876923,3.99134968044398,1.63353873018952,-0.849599961798614,3.83051301806627,3.69970860278022,3.44545876287589,3.93289512228536,3.73290230888002,3.39578135259504
"AAD021_010902",2.2730203786878,3.62467317734453,3.30621854500893,3.54723722748604,4.06964404561409,3.29541816972964,4.84917006650163,4.05709552600575,4.46054371068044,4.48784564367212,3.29828384275495,3.40689482201921,3.94132853576561,3.59600466742357,3.31590110641469,-0.849599961798614
"AAD021_010905",4.97257730580277,3.35337342163998,3.02189314426016,5.04092536618427,3.4252736482078,3.12458542404029,5.1500510304746,4.41764382321578,3.2396583879203,4.48784564367212,4.2180896694493,3.69970860278022,4.49217340211085,3.57046967435084,4.05573681973857,4.71610311399553
"AAD021_010912",5.75821451615449,6.21394223834249,6.80929067038935,5.04092536618427,7.9790263696459,5.61971805108523,7.08563152636389,5.1590076280915,5.79439308846132,3.55512843459459,6.21133026426511,4.77053925556692,5.3661093996456,3.12022539907507,4.85035926550028,8.24477665670608
"AAD021_010916",2.2730203786878,3.85278938502979,1.87572054483097,3.54723722748604,3.05639514189137,2.93055671484242,4.53199541491239,4.25913379727744,3.7697658910408,-0.849599961798614,3.49841853964824,2.54098378552362,2.681239002354,4.42072290162147,3.23289400299541,2.88058282650849
"AAD021_010921",2.2730203786878,3.85278938502979,3.30621854500893,-0.849599961798614,4.06964404561409,3.12458542404029,4.96875800111823,3.34383719616492,3.2396583879203,-0.849599961798614,3.29828384275495,2.54098378552362,3.66471368322194,2.71520723090504,3.14478009330796,2.88058282650849
"AAD021_010922",-0.849599961798614,3.01847583502921,3.17110242338522,-0.849599961798614,4.43470343171333,3.12458542404029,5.8130332249608,3.85009694463778,5.02156896407996,3.55512843459459,2.78754196965954,3.234535746233,3.55926594290188,3.37775306207089,1.69354584615623,2.06505176267449
"AAD021_010939",2.2730203786878,2.74175328802519,4.5316280293043,5.44393063673322,3.05639514189137,-0.849599961798614,3.58491363706162,4.73115966416648,2.87661873293517,-0.849599961798614,4.52316472275079,3.94284636061044,2.46315065780362,2.21482091260768,4.27855625705029,4.0731878158956
"AAD021_010941",4.57410236965758,2.18837915923562,0.86565515483498,5.60981151585083,2.55784646883169,1.0372033610391,1.89720944151371,4.50852913591765,-0.849599961798614,-0.849599961798614,4.6957044788951,3.5607508395755,3.44545876287589,2.66757739092431,3.23289400299541,4.53194396338858
"AAD021_010942",8.11672203669048,4.10968540813067,3.42968955551606,7.96790122171687,1.7805586156567,2.43903669972379,2.42461727289209,7.02017681086985,2.38826358887523,5.76706706073081,6.42249201348544,6.92327326227458,6.53894177596884,5.09272411775015,6.19476595663176,7.3920000255518
"AAD021_010952",4.32411865279572,4.10968540813067,3.74685843227938,4.08762225039852,3.71844282845308,2.43903669972379,4.06149035720419,3.35697237168529,2.87661873293517,-0.849599961798614,1.28904771502706,2.8113939770527,3.55926594290188,3.4069195186687,3.60689221029753,4.0731878158956
