"","GPNJ7M_10_sample_2B","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_13_sample_2E","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_3_sample_1C","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H","GPNJ7M_9_sample_2A"
"AAD021_012358",11.3615327670395,24.6093337074022,23.7949814057842,5.30337147548124,13.2844347969537,14.2015490088234,12.2849907868458,21.572651290278,18.8289676476323,0,16.0579349027543,10.7165137188378,29.437103758324,8.67921806372935,17.7587173239507,28.3338679007982
"AAD021_012373",7.57435517802632,20.3905907861333,29.082755051514,10.6067429509625,12.0767589063215,17.4788295493212,16.0617953868558,8.79571619131508,4.18421503280719,21.3414351077581,7.29906131943379,7.14434247922519,11.5964348138852,8.67921806372935,9.43431857834881,18.8892452671988
"AAD021_012378",15.1487103560526,27.4218289882482,18.5072077600544,10.6067429509625,13.2844347969537,13.1091221619909,7.30458911650289,9.3512351086613,18.8289676476323,0,10.2186858472073,11.9072374653753,11.5964348138852,20.5337598093109,6.10455908010805,9.4446226335994
"AAD021_012383",11.3615327670395,69.6092582009377,347.230469402925,0,13.2844347969537,7.64698792782801,1.24510041758572,21.3874783178293,16.7368601312288,0,13.1383103749808,5.95361873268766,3.56813378888775,1.69350596365451,164.823095162917,18.8892452671988
"AAD021_012463",18.9358879450658,7.03123820211492,3.52518243048655,10.6067429509625,13.2844347969537,2.18485369366515,6.30850878243431,21.0171323729318,6.27632254921078,0,5.83924905554703,22.6237511842131,14.272535155551,12.9129829728656,24.9731962368057,22.0374528117319
"AAD021_012479",11.3615327670395,44.296800673324,14.9820253295678,21.213485901925,15.699786578218,29.4955248644795,30.546463578103,9.44382159488567,8.36843006561438,0,10.2186858472073,13.0979612119128,13.3805017083291,8.04415332735891,4.99463924736113,15.7410377226657
"AAD021_012482",15.1487103560526,36.5624386509976,26.4388682286491,31.8202288528874,12.0767589063215,19.6636832429863,7.63661589452574,21.3874783178293,8.36843006561438,21.3414351077581,11.6784981110941,16.6701324515254,16.9486354972168,15.2415536728906,10.5442384110957,18.8892452671988
"AAD021_012487",11.3615327670395,13.3593525840183,30.8453462667573,10.6067429509625,48.3070356252862,37.1425127923075,39.0961531121916,10.9252053744756,18.8289676476323,10.6707175538791,23.3569962221881,15.4794087049879,11.5964348138852,25.4025894548176,21.6434367385649,9.4446226335994
"AAD021_012492",3.78717758901316,9.84373348296089,6.16906925335146,0,45.8916838440219,13.1091221619909,20.6686669319229,7.68467835662265,14.6447526148252,10.6707175538791,8.75887358332055,9.52578997230025,5.35220068333163,4.86882964550671,4.99463924736113,6.29641508906627
"AAD021_012493",113.615327670395,0.703123820211492,0,201.528116068287,1.20767589063215,0,0.290523430770001,1.38879729336554,2.09210751640359,32.0121526616372,39.4149311249425,26.1959224238257,2.67610034166581,99.7051636101592,309.66763333639,88.1498112469278
"AAD021_012507",3.78717758901316,56.9530294371308,12.3381385067029,5.30337147548124,32.6072490470682,2.18485369366515,22.7853376418187,3.6108729627504,41.8421503280719,53.3535877693953,1.45981226388676,13.0979612119128,1.78406689444388,4.86882964550671,1.66487974912038,3.14820754453313
"AAD021_012543",3.78717758901316,9.1406096627494,10.5755472914597,0,37.4379526095968,5.46213423416286,10.3758368132143,7.31433241172517,10.460537582018,0,2.91962452777352,4.76289498615012,6.24423413055357,8.67921806372935,7.21447891285497,31.4820754453313
"AAD021_012559",0,6.32811438190343,11.4568428990813,5.30337147548124,45.8916838440219,8.73941477466058,14.4431648439943,0.648105403570585,18.8289676476323,0,16.0579349027543,2.38144749307506,0.892033447221938,2.11688245456814,11.6541582438426,0
"AAD021_012574",7.57435517802632,2.81249528084597,0.881295607621638,15.9101144264437,6.03837945316077,3.27728054049772,8.67419957584718,22.6836891249705,2.09210751640359,0,24.8168084860749,15.4794087049879,3.56813378888775,22.2272657729654,14.4289578257099,6.29641508906627
"AAD021_012603",34.0845983011184,10.5468573031724,18.5072077600544,10.6067429509625,9.66140712505724,7.64698792782801,19.8801033341187,30.9238863989393,8.36843006561438,10.6707175538791,16.0579349027543,25.0051986772882,17.8406689444388,27.7311601548426,21.0884768221915,25.1856603562651
"AAD021_012138",30.2974207121053,79.4529916838986,50.2338496344333,42.4269718038499,24.1535178126431,24.0333906303166,37.8510526946059,31.7571647749587,48.1184728772827,21.3414351077581,118.244793374827,41.6753311288136,81.1750436971964,65.4116678461554,43.8418333935033,59.8159433461296
"AAD021_012148",64.3820190132237,23.2030860669792,16.7446165448111,68.9438291812561,6.03837945316077,9.83184162149315,5.85197196265288,55.4593052483972,10.460537582018,21.3414351077581,18.9775594305279,46.4382261149637,31.2211706527678,19.26363033657,34.4075148151545,44.0749056234639
"AAD021_012152",18.9358879450658,9.84373348296089,9.69425168383802,10.6067429509625,18.1151383594823,12.0166953151583,35.0288250814116,9.07347564998819,10.460537582018,10.6707175538791,18.9775594305279,10.7165137188378,21.4088027333265,17.9935008638292,12.7640780765896,15.7410377226657
"AAD021_012157",11.3615327670395,16.8749716850758,3.52518243048655,0,0,0,0.0830066945057146,0.0925864862243693,0,10.6707175538791,4.37943679166027,7.14434247922519,0.892033447221938,3.38701192730902,39.4021540625156,6.29641508906627
"AAD021_012201",272.676786408948,141.32788786251,178.021712739571,169.7078872154,112.31385782879,114.70481891742,88.8171631211146,126.473140182488,81.5921931397402,85.3657404310325,128.463479222035,176.227114487555,121.316548822184,126.801259028631,157.608616250062,223.522735661853
"AAD021_012209",22.723065534079,23.2030860669792,20.2697989752977,15.9101144264437,2.41535178126431,4.36970738733029,5.89347530990574,20.55419994181,2.09210751640359,10.6707175538791,8.75887358332055,8.33506622576272,14.272535155551,14.1831124456065,11.6541582438426,0
"AAD021_012213",11.3615327670395,17.5780955052873,8.81295607621638,0,18.1151383594823,10.9242684683257,17.5559158879586,9.25864862243693,12.5526450984216,10.6707175538791,5.83924905554703,7.14434247922519,3.56813378888775,13.3363594637793,4.99463924736113,9.4446226335994
