"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AAD021_003372",134.74740201539,-22.7088091670821,3.5645331625603,-6.37076669831596,1.88085567442574e-10,4.70402004173877e-07
"AAD021_003933",35.6545232901173,3.63368153076614,0.836370450264381,4.34458382600379,1.39539952417929e-05,0.0174494710498621
"AAD021_012694",11.8178985608865,2.80929130280198,0.768822145256899,3.65401974973453,0.000258166396442225,0.215224719167335
"AAD021_010578",24.8079393097412,2.59607264865623,0.73749610099973,3.52011711673739,0.000431356283957728,0.26970551654457
"AAD021_011253",13.2306286155381,2.62681412025185,0.781282575085166,3.36218188402002,0.0007732916974742,0.322333755897162
"AAD021_000583",9.01856562999805,2.18592462985432,0.647131792038822,3.37786623489391,0.000730506060691076,0.322333755897162
"AAD021_008606",33.3307389513694,-3.79291202661289,1.14748456859631,-3.30541440853769,0.000948360647776161,0.338835711441168
"AAD021_008339",19.9348914355386,-2.93907413048432,0.957036824823979,-3.07101467179686,0.00213332667824485,0.382716402622539
"AAD021_008939",7.71544567937012,-3.01173021118739,0.943558278413025,-3.19188573731009,0.00141347236313305,0.382716402622539
"AAD021_005650",3.63647323434984,3.47218831338801,1.1041924875416,3.14454984304281,0.00166342572335954,0.382716402622539
"AAD021_003738",24.3802554687289,3.00787800633781,0.977517786926705,3.07705705877181,0.00209055279728255,0.382716402622539
"AAD021_000684",9.106693913878,-3.14198661789298,1.00693148295614,-3.12035791022124,0.00180631419103525,0.382716402622539
"AAD021_001429",14.6707998328397,-3.40890730744564,1.11048241491611,-3.06975352482566,0.00214235491272113,0.382716402622539
"rRNA_CM148777.1_36500",287.144153071918,-2.45298539957506,0.771396239685155,-3.17992916400039,0.00147311057346312,0.382716402622539
"AAD021_004921",8.62769181700014,-3.37149428635043,1.13370480655028,-2.97387315187403,0.00294066612280237,0.419929182478287
"AAD021_007182",8.00588129746027,-2.9161884399102,0.983383998646654,-2.96546256998639,0.00302228120136312,0.419929182478287
"AAD021_003306",47.762290840349,-5.27733973593255,1.74921773803938,-3.01697131304402,0.00255313972404882,0.419929182478287
"AAD021_001484",13.4199411229781,-3.25178745420998,1.0838087483223,-3.00033327765958,0.00269684346747945,0.419929182478287
"AAD021_010188",10.4301200826334,3.42399256054845,1.18304611668966,2.89421731937999,0.0038010498826179,0.464517031087595
"AAD021_006457",6.18779550784539,-2.86641383076542,0.989477207809411,-2.89689727882801,0.00376873131987723,0.464517031087595
"AAD021_006556",10.2700557481241,-2.99380221640586,1.03731468743402,-2.88610799853952,0.00390038290797261,0.464517031087595
"AAD021_012309",8.36784121420969,4.99677445231185,1.75101743515205,2.85364060459966,0.00432213968313739,0.491348697614846
"AAD021_011046",9.9582497640589,2.38036625690914,0.840876049113483,2.83081705016893,0.00464292698344478,0.504867842851973
"AAD021_011709",19.0682111634631,-2.07410565822545,0.74077529498832,-2.79991202765226,0.00511165351411102,0.511594140204568
"AAD021_004986",2.80681477713882,-3.99599653787755,1.42725863138776,-2.79977044804566,0.0051138958437082,0.511594140204568
"AAD021_007257",36.1423791718236,1.38535956217735,0.499305028433362,2.77457562669478,0.00552737811204981,0.511998987342096
"AAD021_000362",5.11420801251963,2.52244508408437,0.907236496595246,2.78036112254171,0.00542984791201054,0.511998987342096
"AAD021_005127",6.58822893691609,2.89286437687992,1.0592635827621,2.73101466335374,0.006313966231745,0.561219492872961
"AAD021_002919",7.15150740933525,-3.58530234565457,1.3176184855775,-2.72104739338351,0.00650754310008631,0.561219492872961
"AAD021_005270",11.2852091277271,-2.62652250487039,0.981144163102086,-2.67699957217919,0.0074284729823139,0.562988209962639
"AAD021_007481",19.1685009196654,-5.00473511447022,1.86561035413447,-2.68262614611834,0.00730465973992676,0.562988209962639
"AAD021_001915",59.777743530462,-3.78768013725734,1.41151990615708,-2.68340539919798,0.00728765898319468,0.562988209962639
"AAD021_003293",9.7747923624651,-3.35811786819737,1.24853008805147,-2.68965714189415,0.00715254629279357,0.562988209962639
