"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AAD021_007869",67.1674324339939,-5.66578795347095,0.928380882420467,-6.10287012664366,1.04180493583258e-09,3.30147984165344e-06
"AAD021_001409",13.8492359587905,6.29197240099965,1.07209869532383,5.86883691626838,4.38862843926952e-09,6.95378176202256e-06
"AAD021_008081",26.4630736002022,-6.1040081014657,1.06446800902805,-5.73432742900293,9.79000448632985e-09,1.03415080723931e-05
"AAD021_009665",23.614823357255,-6.23908784605584,1.11813592625618,-5.57990106528996,2.40655428450429e-08,1.90659263189852e-05
"AAD021_010942",82.6545215416649,-4.3588114422403,0.809165933538772,-5.3867955404124,7.17249466426144e-08,4.5459271182089e-05
"AAD021_003738",51.4234894791027,3.94709090063361,0.741421258202928,5.32368185692524,1.01687691839142e-07,4.91494459908141e-05
"AAD021_004381",221.86204967916,3.58334824383257,0.674605432379804,5.31176903096022,1.08566147660366e-07,4.91494459908141e-05
"AAD021_012319",1972.23864469409,-3.90101626576018,0.748958903371852,-5.20858520834401,1.90285963296996e-07,7.53770272110225e-05
"AAD021_010209",27.1212568537887,4.6079393422036,0.897186182484339,5.13599009008817,2.80662448332699e-07,9.88243665295915e-05
"AAD021_006401",34.6471831759017,-4.26622187840832,0.834332416331405,-5.1133358777633,3.16518766701989e-07,0.00010030479716786
"AAD021_008746",22.9625151178809,5.16350659409441,1.05438118296377,4.89719152572531,9.7216074901706e-07,0.000266386189078198
"AAD021_008756",12.5868344261451,-5.28325222629765,1.08393307314021,-4.87414985040711,1.09278020133057e-06,0.000266386189078198
"AAD021_005114",12.8914636133888,5.32077613984168,1.08838233665856,4.88870129606932,1.01503373230481e-06,0.000266386189078198
"AAD021_009198",7.8892670196649,-5.17142581099018,1.13500249806255,-4.55631227227941,5.2059523845258e-06,0.00117840450761159
"AAD021_008639",23.3030102231944,-4.84874508640553,1.09002993069389,-4.44826784097471,8.6565544582918e-06,0.0018078247802474
"AAD021_009188",14.0376747322582,4.39844711167402,0.991339612304448,4.43687214460187,9.12754701292469e-06,0.0018078247802474
"AAD021_007663",6.47147100957984,-4.6979954777919,1.06883636197365,-4.39543006294889,1.10553654863371e-05,0.00206085018977661
"AAD021_003582",26.9557616768483,3.73472221850975,0.862294942839268,4.3311424351075,1.48337682032654e-05,0.00252456149308325
"AAD021_003391",49.5448808193081,-3.53259998447166,0.816465825068082,-4.3266966920227,1.51362159572678e-05,0.00252456149308325
"AAD021_002044",16.5507215649614,-5.12754063124149,1.2031230646338,-4.26185880893421,2.02733521669192e-05,0.00305934538176033
"AAD021_001731",50.9027810128553,-4.07815206066035,0.95665008608103,-4.26295060231137,2.01745129196821e-05,0.00305934538176033
"AAD021_004666",6.96612526369097,-5.01823188816806,1.19769796479732,-4.18989765004506,2.79080307129991e-05,0.00402002496952246
"AAD021_003731",10.75111942545,3.3472524697027,0.813458344461009,4.11484188771899,3.87444902101045e-05,0.00533831693373135
"AAD021_003389",7.26324879833191,-4.57160101738346,1.12462606521647,-4.06499649863932,4.80331830764536e-05,0.00634238154872006
"AAD021_009293",15.9367710714573,3.76004036756537,0.929103066166249,4.04695722626381,5.18877183129525e-05,0.00657728717334986
"AAD021_004184",63.2302802668684,3.34903432677838,0.831577440464279,4.02732705796899,5.64145341464534e-05,0.00687606379654272
"AAD021_008392",13.054350299565,4.35277379880535,1.08577052245792,4.00892611170887,6.09954962864796e-05,0.00715906399006866
"AAD021_009418",21.2352437529845,-2.85285846134984,0.725114482140438,-3.93435592808545,8.34200883973409e-05,0.00944136643325619
"AAD021_010720",67.5905849883897,-5.5851797429448,1.43607363654974,-3.88920150108985,0.000100574587917838,0.0109903747969527
"AAD021_010231",13.6870272237938,2.66016679281566,0.693382548281174,3.83650670096896,0.000124796792446397,0.0127574527504075
"AAD021_004452",13.4922320342779,-4.10322951710982,1.06868671703637,-3.83950642568918,0.000123281903083205,0.0127574527504075
"AAD021_009448",13.1678814784001,-3.63644191268121,0.950788775169254,-3.82465801832155,0.000130953733020159,0.0129685118731526
"AAD021_010541",15.6817551642873,-4.60146684771397,1.22621881125869,-3.75256585975111,0.000175033827486539,0.014222620494996
"AAD021_010743",14.5059951093838,3.24055317978923,0.861144389788353,3.76307761882496,0.000167835082048235,0.014222620494996
"AAD021_003663",10.1574963011709,-4.44402693262037,1.17301856532776,-3.78853929850518,0.000151535625111983,0.014222620494996
"AAD021_004709",13.6065135285244,3.4421427476745,0.914071555978588,3.7657256974695,0.000166066032914148,0.014222620494996
"AAD021_000082",13.3565586086842,-3.58790676098355,0.9518360704545,-3.76945870444932,0.000163601973493169,0.014222620494996
"AAD021_000588",12.0370163257751,-4.24286229657189,1.12925746512781,-3.75721430018767,0.000171815352190169,0.014222620494996
"AAD021_001241",51.783000473382,-3.44209119536646,0.914315204080381,-3.76466581765805,0.000166771969768415,0.014222620494996
"AAD021_008795",366.367862908722,-2.70254191214249,0.725956676631586,-3.72273167137492,0.000197078935565264,0.0156135786701581
"AAD021_010381",6.44713866449432,3.98582190311577,1.07305750782548,3.71445320875011,0.000203643544690383,0.0157401559298494
"AAD021_002526",18.2659019071011,3.40793654461696,0.921841046254055,3.69688088685709,0.00021826468779576,0.0164685903720181
"AAD021_002784",5.34365249685972,-4.12074061713277,1.11924030912634,-3.6817299944722,0.000231656676318449,0.0170725583082131
"AAD021_005318",22.4120494121759,-3.50241080058815,0.963853593352077,-3.63375809847584,0.000279322758942061,0.0201175868883498
"AAD021_010288",6.8451017042722,4.5593741816759,1.28689253564562,3.5429331163138,0.000395703047257989,0.0278662879280126
"AAD021_011647",9.6912287148786,-3.59562834101319,1.02502770298909,-3.5078352814543,0.000451768677632008,0.0311229334655616
"AAD021_003695",10.0435763111234,-4.01840165091071,1.15016003101173,-3.49377612033339,0.000476240211666658,0.031721321635166
"AAD021_001408",5.45858101728267,4.24407806855477,1.21557635418278,3.49141216341612,0.000480474420475849,0.031721321635166
"AAD021_011010",13.7021535955624,2.8331567448538,0.81316578717234,3.48410716430369,0.00049378173618276,0.0319345779992483
"AAD021_007232",36.8357826073645,2.53151892413609,0.730294709775354,3.46643470129315,0.000527409825560161,0.033427234744003
"AAD021_001542",24.1964231723585,2.19487776189672,0.636545640572378,3.44810744430376,0.000564529419747269,0.035078308454492
"AAD021_009406",13.8241244360983,-3.31728061105978,0.965120513943366,-3.43716723780512,0.00058783252873263,0.0358238708375713
"AAD021_007117",13.6793936730001,2.69744116345155,0.788107116858593,3.42268342177088,0.000620062474727945,0.0370750562719407
"AAD021_009642",16.9366970417865,-3.50983465197169,1.02946820132142,-3.40936674631278,0.000651138794736654,0.0381391935723528
"AAD021_004710",40.264894646833,-2.41085274819988,0.708057936870578,-3.40488062157059,0.000661929834799434,0.0381391935723528
