"","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H"
"AAD021_012652",4.78213021470635,1.55509298677427,8.1502017604642,3.62425099585219,5.49332423782301,7.29135978835814,19.021517076122,5.39540653557817,18.8598696117671,7.81398506968551,8.77900354067936,3.96380684864819
"AAD021_012358",41.8436393786806,41.9875106429053,22.4130548412766,23.5576314730392,19.8295606633611,36.9323224062489,34.2387307370196,29.6747359456799,18.8598696117671,51.5723014599244,13.8438132756867,31.7104547891855
"AAD021_012362",17.9329883051488,12.4407438941942,2.03755044011605,14.4970039834088,9.51282977769351,10.7785318610512,11.4129102456732,21.5816261423127,12.5732464078447,10.9395790975597,14.8567752226881,5.94571027297228
"AAD021_012364",11.9553255367659,6.22037194709708,0,5.43637649377829,5.82828303281222,18.7039229353535,11.4129102456732,2.69770326778908,12.5732464078447,20.3163611811823,17.2203530990249,12.8823722581066
"AAD021_012373",34.6704440566211,51.3180685635509,20.3755044011605,28.9940079668175,25.9258107321647,15.0582430411744,7.6086068304488,13.4885163389454,12.5732464078447,20.3163611811823,13.8438132756867,16.8461791067548
"AAD021_012378",46.6257695933869,32.6569527222596,22.4130548412766,21.7455059751131,11.7905495836201,16.0092899700907,34.2387307370196,18.8839228745236,20.9554106797412,20.3163611811823,32.7524362863807,10.9004688337825
"AAD021_012383",118.357722813982,612.706636789062,22.4130548412766,12.6848784854827,2.00975276993525,36.6153067632768,30.4344273217952,24.2793294101017,10.4777053398706,6.25118805574841,2.70123185867057,294.312658512128
"AAD021_012463",11.9553255367659,6.22037194709708,22.4130548412766,3.62425099585219,10.1827473676719,35.9812754773326,11.4129102456732,10.7908130711563,39.8152802915083,25.0047522229936,20.5968929223631,44.5928270472921
"AAD021_012478",0,4.66527896032281,18.3379539610445,9.06062748963048,12.6614424505921,36.1397832988186,7.6086068304488,0,6.28662320392236,54.6978954877986,8.44134955834554,8.91856540945842
"AAD021_012479",75.3185508816251,26.4365807751626,26.4881557215087,48.9273884440046,49.3059346224114,16.1677977915768,15.2172136608976,18.8839228745236,23.0509517477153,23.4419552090565,12.8308513286852,8.91856540945842
"AAD021_012482",62.1676927911826,46.6527896032281,20.3755044011605,32.6182589626697,12.3264836556029,36.6153067632768,15.2172136608976,21.5816261423127,29.3375749516377,29.6931432648049,24.3110867280351,18.8280825310789
"AAD021_012484",0,6.22037194709708,10.1877522005803,5.43637649377829,9.24486274170214,41.3705414078582,45.6516409826928,2.69770326778908,0,0,1.35061592933529,1.98190342432409
"AAD021_012487",22.7151185198552,54.4282545370994,81.502017604642,61.6122669294872,63.1062369759668,18.7039229353535,34.2387307370196,43.1632522846253,27.2420338836636,20.3163611811823,40.5184778800586,38.6471167743198
"AAD021_012492",16.7374557514722,10.8856509074199,77.4269167244099,21.7455059751131,33.3618959809251,13.1561491833419,26.6301239065708,16.1862196067345,16.764328543793,9.37678208362262,7.7660415936779,8.91856540945842
"AAD021_012493",1.19553255367659,0,2.03755044011605,0,0.468942312984891,2.3776173222907,3.8043034152244,72.8379882303052,46.1019034954306,4.68839104181131,159.03502567923,552.951055386422
"AAD021_012507",96.8381368478037,21.7713018148398,55.0138618831334,3.62425099585219,36.778475689815,6.18180503795582,76.086068304488,2.69770326778908,23.0509517477153,3.1255940278742,7.7660415936779,2.97285513648614
"AAD021_012513",1.19553255367659,23.326394801614,30.5632566017408,12.6848784854827,14.5372117025316,0.47552346445814,11.4129102456732,0,0,4.68839104181131,1.68826991166911,0.990951712162047
"AAD021_012542",0,1.55509298677427,154.85383344882,1.81212549792609,9.37884625969783,0.95104692891628,19.021517076122,16.1862196067345,2.09554106797412,4.68839104181131,1.68826991166911,3.96380684864819
"AAD021_012543",15.5419231977956,18.6611158412912,63.1640636435976,9.06062748963048,16.7479397494604,12.5221178973977,19.021517076122,5.39540653557817,8.38216427189648,10.9395790975597,13.8438132756867,12.8823722581066
"AAD021_012555",0,1.55509298677427,55.0138618831334,0,2.94763739590503,0.47552346445814,19.021517076122,0,0,1.5627970139371,0,4.95475856081024
"AAD021_012558",1.19553255367659,0,71.3142654040618,3.62425099585219,7.77104404374963,15.5337665056326,53.2602478131416,2.69770326778908,167.64328543793,1.5627970139371,15.5320831873558,0.990951712162047
"AAD021_012559",10.7597929830893,20.2162088280655,77.4269167244099,14.4970039834088,23.3131321312489,1.10955475040233,34.2387307370196,29.6747359456799,4.19108213594824,1.5627970139371,3.37653982333822,20.809985955403
"AAD021_012574",4.78213021470635,1.55509298677427,10.1877522005803,5.43637649377829,14.0012776305489,38.8344162640814,3.8043034152244,45.8609555524144,27.2420338836636,6.25118805574841,35.4536681450513,25.7647445162132
"AAD021_012584",19.1285208588254,3.11018597354854,4.0751008802321,5.43637649377829,7.36909348976258,5.54777375201163,3.8043034152244,5.39540653557817,10.4777053398706,17.1907671533081,10.4672734523485,9.90951712162047
"AAD021_012603",17.9329883051488,32.6569527222596,16.3004035209284,12.6848784854827,32.0890525599661,52.9416123763396,15.2172136608976,29.6747359456799,44.0063624274565,31.255940278742,44.2326716857306,37.6561650621578
"AAD021_012615",22.7151185198552,12.4407438941942,4.0751008802321,16.3091294813349,11.0536402346439,14.5827195767163,11.4129102456732,8.09310980336725,8.38216427189648,7.81398506968551,18.5709690283602,13.8733239702687
"AAD021_012138",135.095178565454,88.6403002461333,40.751008802321,39.8667609543741,61.0964842060315,54.368182769714,87.4989785501612,218.513964690916,73.3439373790942,142.214528268276,104.335080541151,78.2851852608017
"AAD021_012142",7.17319532205953,7.77546493387134,2.03755044011605,1.81212549792609,6.90015117677769,18.8624307568395,3.8043034152244,21.5816261423127,10.4777053398706,3.1255940278742,16.8826991166911,10.9004688337825
