"","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H"
"AAD021_012417",2.23688913670167,2.65416749813176,1.41550680050986,2.44539952054192,2.9846017465666,3.03237382229048,1.98209689842423,-0.320683270412424,2.61552307994925,2.27015569566215,3.05305634869927,2.31711376927622
"AAD021_012418",3.24226906533969,2.31158706829124,3.21941670097854,1.9882070505518,3.06225172180318,1.90978235915564,3.71786996317717,2.90705819315323,2.14245269578776,1.83102156805873,1.84592362485385,1.7659689619177
"AAD021_012419",2.91306885774576,-0.320683270412424,-0.320683270412424,1.32735763249517,1.86794009324808,1.6514749907771,1.98209689842423,1.66498905466222,2.14245269578776,-0.320683270412424,2.28686022870833,1.38897420185453
"AAD021_012443",2.23688913670167,1.86801405510654,2.56892929077269,1.32735763249517,1.76112066481003,1.86155873486441,-0.320683270412424,-0.320683270412424,-0.320683270412424,2.61004215111929,1.50184667192969,2.53198943203372
"AAD021_012453",3.0860560888954,3.17224048077143,3.6827607622352,2.44539952054192,2.86059705167049,3.63640759827658,1.98209689842423,2.40959213133071,1.44918214013177,3.51358607114678,2.03797941062297,2.53198943203372
"AAD021_012455",1.92259419783429,4.38740572044397,2.1000623999207,-0.320683270412424,1.9868568070941,3.45235199346241,1.98209689842423,2.40959213133071,1.44918214013177,2.88807175299621,3.42613555959448,1.38897420185453
"AAD021_012458",2.91306885774576,3.17224048077143,1.41550680050986,3.08275333909907,1.62195196078142,2.91390768261657,-0.320683270412424,3.28479248089376,2.14245269578776,2.88807175299621,3.22960740187034,2.31711376927622
"AAD021_012463",3.38462115718649,2.65416749813176,4.35163696163289,1.9882070505518,3.18975391933307,5.06037727415457,3.31801598689651,3.28479248089376,5.27607630986276,4.53740034777007,4.1464338242568,5.43929907757207
"AAD021_012464",2.49693495231376,1.86801405510654,2.1000623999207,1.32735763249517,1.62195196078142,0.724129159372018,1.98209689842423,1.66498905466222,1.44918214013177,1.20514787686823,-0.320683270412424,1.7659689619177
"AAD021_012467",2.49693495231376,2.93418920692236,2.56892929077269,2.44539952054192,2.37178514791053,1.59396330960349,-0.320683270412424,1.66498905466222,2.14245269578776,2.61004215111929,2.62783958551807,2.06653001355456
"AAD021_012473",2.91306885774576,3.17224048077143,4.35163696163289,1.32735763249517,3.10895298207408,3.55511859819203,3.31801598689651,1.66498905466222,2.14245269578776,3.1244797038209,2.50047685282968,3.73762522312625
"AAD021_012477",0.972098383474804,1.23374056172966,2.56892929077269,1.9882070505518,3.65248220943051,2.58696717214598,-0.320683270412424,2.40959213133071,2.14245269578776,2.27015569566215,2.03797941062297,1.7659689619177
"AAD021_012478",-0.320683270412424,2.31158706829124,4.04936045036743,3.08275333909907,3.48509350911461,5.06745608444545,2.7891592558608,-0.320683270412424,2.61552307994925,5.79645154067859,2.90667370935013,3.03990297504217
"AAD021_012479",6.2336375047466,4.68813600193718,4.60915097589381,5.61869769013576,5.5727944673334,3.83202744003343,3.71786996317717,4.08001545098689,4.41026987799875,4.43784993155222,3.46279909102452,3.03990297504217
"AAD021_012480",1.52475334087621,2.65416749813176,4.20715809410539,1.9882070505518,2.24871252473734,2.35822465602873,-0.320683270412424,2.40959213133071,2.97659738404919,2.61004215111929,2.68776028036934,3.30627267437306
"AAD021_012481",-0.320683270412424,1.23374056172966,1.41550680050986,1.9882070505518,2.76076874718101,5.31115824322888,2.7891592558608,3.59139897274865,2.61552307994925,2.61004215111929,1.6256467502909,3.63927562114087
"AAD021_012482",5.92485036809428,5.60372103154816,4.20715809410539,4.96018878179178,3.44811592487524,5.08852458498189,3.71786996317717,4.28084257376149,4.78565426912648,4.80653667584368,4.39761820624718,4.08428731110006
"AAD021_012483",-0.320683270412424,1.23374056172966,-0.320683270412424,2.79634607968492,2.04297954383193,4.80947927393324,1.98209689842423,1.66498905466222,3.27081650132873,2.88807175299621,2.85474386668196,3.03990297504217
"AAD021_012484",-0.320683270412424,2.65416749813176,3.21941670097854,2.44539952054192,3.06225172180318,5.28639640298657,5.41679165878006,1.66498905466222,-0.320683270412424,-0.320683270412424,1.04817963983145,1.38897420185453
"AAD021_012486",-0.320683270412424,-0.320683270412424,3.46672579123688,1.9882070505518,4.59330983580062,2.24851124457244,-0.320683270412424,1.66498905466222,2.97659738404919,-0.320683270412424,3.42613555959448,3.5352203017125
"AAD021_012487",4.31485222838609,5.85515974294455,6.41862080488749,5.99380908456264,5.97469051072497,4.04650110890929,4.95102674393226,5.37658429561721,4.66906832345265,4.22004008705286,5.2046336846541,5.20620488929225
"AAD021_012492",3.85936302350042,3.37956391666498,6.33736299918672,4.32694958898939,4.9390161565158,3.53840465909431,4.55498582615422,3.85250171764847,3.9318235849,3.1244797038209,2.80104777779055,3.03990297504217
"AAD021_012493",0.972098383474804,-0.320683270412424,1.41550680050986,-0.320683270412424,0.458882299355923,1.53410717705556,1.98209689842423,6.22612740030864,5.51532760805649,2.27015569566215,7.38001478993434,9.26215766496415
"AAD021_012506",3.38462115718649,2.31158706829124,-0.320683270412424,1.9882070505518,2.29604975317201,2.00183814257279,2.7891592558608,-0.320683270412424,2.14245269578776,1.83102156805873,2.74543932021494,0.870690132390864
"AAD021_012507",6.63078457852008,4.38740572044397,5.78718402801801,1.9882070505518,5.09558155660938,2.55632026641781,6.24561218634896,1.66498905466222,4.41026987799875,1.83102156805873,2.80104777779055,1.7659689619177
"AAD021_012509",3.24226906533969,5.43147385180497,2.56892929077269,1.32735763249517,1.64607265104495,1.6514749907771,1.98209689842423,3.28479248089376,2.61552307994925,2.88807175299621,1.6256467502909,3.17860368613742
"AAD021_012513",0.972098383474804,4.49340238495059,4.83415880663807,3.53733604728918,3.67891547379878,0.465118483878215,3.31801598689651,-0.320683270412424,-0.320683270412424,2.27015569566215,1.21665397143256,0.870690132390864
"AAD021_012514",0.972098383474804,-0.320683270412424,2.1000623999207,2.79634607968492,1.69316546156714,2.28597637624726,-0.320683270412424,-0.320683270412424,1.44918214013177,1.83102156805873,1.945003730922,1.7659689619177
"AAD021_012517",2.23688913670167,1.23374056172966,2.92726175602854,1.32735763249517,2.38648639167758,2.83836905125052,1.98209689842423,1.66498905466222,2.14245269578776,2.27015569566215,3.35033223748431,3.5352203017125
"AAD021_012521",1.92259419783429,3.56388106618609,1.41550680050986,1.32735763249517,1.80476529335379,2.58696717214598,-0.320683270412424,1.66498905466222,2.61552307994925,2.88807175299621,2.20836550463935,1.7659689619177
"AAD021_012527",1.92259419783429,3.17224048077143,2.56892929077269,-0.320683270412424,2.55260457540708,2.08860882499629,-0.320683270412424,-0.320683270412424,1.44918214013177,2.88807175299621,1.945003730922,2.88813470402145
"AAD021_012529",2.23688913670167,2.93418920692236,3.21941670097854,3.32576143696347,3.37166248176119,3.36174675940946,4.04402715368781,3.28479248089376,1.44918214013177,3.33056226889271,3.42613555959448,3.9195303990262
"AAD021_012534",1.92259419783429,-0.320683270412424,1.41550680050986,-0.320683270412424,1.66980608034002,1.40643368258334,-0.320683270412424,1.66498905466222,-0.320683270412424,1.83102156805873,2.3614715529733,-0.320683270412424
"AAD021_012535",2.71894813872161,2.31158706829124,1.41550680050986,1.32735763249517,1.26525142840297,2.08860882499629,-0.320683270412424,2.90705819315323,1.44918214013177,2.27015569566215,2.12556967363123,2.53198943203372
"AAD021_012542",-0.320683270412424,1.23374056172966,7.41781206636359,1.32735763249517,3.08109449104205,0.832925346728521,4.04402715368781,3.85250171764847,1.44918214013177,2.27015569566215,1.21665397143256,2.06653001355456
"AAD021_012543",3.7519557645883,4.15388689450702,6.01132886025041,3.08275333909907,3.88336093841103,3.4699074684573,4.04402715368781,2.40959213133071,2.97659738404919,3.33056226889271,3.56835441162647,3.5352203017125
"AAD021_012545",2.91306885774576,3.37956391666498,1.41550680050986,-0.320683270412424,0.732252051515742,0.603106497709982,3.31801598689651,-0.320683270412424,-0.320683270412424,1.20514787686823,0.313383318154785,-0.320683270412424
"AAD021_012553",1.52475334087621,2.65416749813176,1.41550680050986,-0.320683270412424,0.779188205660438,1.86155873486441,-0.320683270412424,1.66498905466222,2.14245269578776,2.27015569566215,1.04817963983145,0.870690132390864
"AAD021_012555",-0.320683270412424,1.23374056172966,5.78718402801801,-0.320683270412424,1.73881128130771,0.465118483878215,4.04402715368781,-0.320683270412424,-0.320683270412424,1.20514787686823,-0.320683270412424,2.31711376927622
"AAD021_012556",1.52475334087621,2.65416749813176,2.1000623999207,1.9882070505518,2.81701285191334,1.26614771321379,2.7891592558608,-0.320683270412424,1.44918214013177,1.20514787686823,1.04817963983145,2.31711376927622
"AAD021_012558",0.972098383474804,-0.320683270412424,6.20634724349773,1.9882070505518,2.83895578197928,3.77406169494413,5.66876877053645,1.66498905466222,7.5555126277184,1.20514787686823,3.73144319767252,0.870690132390864
"AAD021_012559",3.24226906533969,4.27459478732362,6.33736299918672,3.72607503000807,4.37853450743081,0.932333793793945,4.95102674393226,4.77360369703136,2.14245269578776,1.20514787686823,1.84592362485385,4.23456072704892
"AAD021_012568",2.71894813872161,-0.320683270412424,1.41550680050986,2.44539952054192,0.909391842918549,2.81236458750873,-0.320683270412424,-0.320683270412424,-0.320683270412424,1.83102156805873,2.95696440748952,2.31711376927622
"AAD021_012574",2.23688913670167,1.23374056172966,3.21941670097854,2.44539952054192,3.62565482163971,5.18365245666596,1.98209689842423,5.47560649447049,4.66906832345265,2.61004215111929,4.9892303144014,4.56151712180345
"AAD021_012575",2.91306885774576,2.65416749813176,1.41550680050986,1.32735763249517,1.69316546156714,3.38026292408128,1.98209689842423,2.40959213133071,2.14245269578776,2.61004215111929,3.1872517888733,2.53198943203372
"AAD021_012576",0.972098383474804,2.65416749813176,3.21941670097854,-0.320683270412424,1.96767653934164,2.28597637624726,1.98209689842423,-0.320683270412424,2.14245269578776,1.20514787686823,1.6256467502909,2.72028698130034
"AAD021_012577",1.52475334087621,1.23374056172966,2.1000623999207,1.9882070505518,2.29604975317201,1.53410717705556,1.98209689842423,-0.320683270412424,1.44918214013177,1.20514787686823,2.28686022870833,-0.320683270412424
"AAD021_012579",1.92259419783429,1.23374056172966,-0.320683270412424,1.9882070505518,1.9868568070941,2.2100928570814,-0.320683270412424,1.66498905466222,2.14245269578776,1.20514787686823,2.56548456622391,2.88813470402145
"AAD021_012580",2.71894813872161,1.86801405510654,1.41550680050986,1.9882070505518,1.86794009324808,2.42717142357705,1.98209689842423,-0.320683270412424,1.44918214013177,-0.320683270412424,1.73984792213043,0.870690132390864
"AAD021_012584",4.05629566851287,1.86801405510654,2.1000623999207,2.44539952054192,2.77218140494985,2.42717142357705,1.98209689842423,2.40959213133071,3.27081650132873,3.97055944877329,3.1872517888733,3.17860368613742
"AAD021_012585",3.85936302350042,2.65416749813176,-0.320683270412424,2.44539952054192,2.415466781796,2.49311619111191,-0.320683270412424,2.40959213133071,2.14245269578776,3.51358607114678,2.85474386668196,2.31711376927622
"AAD021_012588",0.972098383474804,3.17224048077143,-0.320683270412424,-0.320683270412424,0.867583499251492,1.33804579729881,-0.320683270412424,1.66498905466222,-0.320683270412424,3.33056226889271,1.73984792213043,0.870690132390864
"AAD021_012589",2.71894813872161,1.23374056172966,3.21941670097854,3.08275333909907,2.82802263543468,3.03237382229048,2.7891592558608,3.28479248089376,3.27081650132873,2.61004215111929,2.62783958551807,1.7659689619177
"AAD021_012603",3.96062661454178,5.02372975629921,3.87556140382172,3.53733604728918,4.87699137179502,5.68918542950621,3.71786996317717,4.77360369703136,5.43928680175115,4.88797004770975,5.34729545669647,5.16410833097331
"AAD021_012604",1.92259419783429,2.93418920692236,-0.320683270412424,-0.320683270412424,1.80476529335379,2.81236458750873,2.7891592558608,2.40959213133071,2.14245269578776,3.51358607114678,3.1872517888733,3.17860368613742
"AAD021_012609",1.92259419783429,1.23374056172966,2.1000623999207,2.79634607968492,2.40104599622808,2.39309105703158,4.04402715368781,1.66498905466222,2.61552307994925,2.27015569566215,2.74543932021494,1.38897420185453
"AAD021_012615",4.31485222838609,3.56388106618609,2.1000623999207,3.89688394204367,3.2997135148846,3.6834678679937,3.31801598689651,2.90705819315323,2.97659738404919,2.88807175299621,3.99212541486404,3.63927562114087
"AAD021_012135",1.52475334087621,2.31158706829124,1.41550680050986,1.32735763249517,2.79475826147108,3.05505622437995,1.98209689842423,-0.320683270412424,2.14245269578776,1.83102156805873,3.1437485674751,1.7659689619177
"AAD021_012136",2.71894813872161,1.23374056172966,2.56892929077269,1.9882070505518,2.00579674750916,2.04584546139423,-0.320683270412424,2.90705819315323,1.44918214013177,1.20514787686823,2.12556967363123,-0.320683270412424
"AAD021_012137",2.23688913670167,1.23374056172966,-0.320683270412424,1.9882070505518,2.21630917692986,2.24851124457244,1.98209689842423,-0.320683270412424,1.44918214013177,-0.320683270412424,1.84592362485385,1.38897420185453
"AAD021_012138",7.14910588805819,6.63323815694241,5.29712907990339,5.28425776992733,5.92227780125233,5.732586633193,6.4672787763602,7.93008299775389,6.26756926403043,7.30424277936801,6.72606716954012,6.35019524807817
"AAD021_012141",3.85936302350042,4.15388689450702,2.92726175602854,1.32735763249517,1.76112066481003,3.60433501237497,-0.320683270412424,1.66498905466222,2.61552307994925,2.61004215111929,3.05305634869927,2.72028698130034
"AAD021_012142",2.71894813872161,2.93418920692236,1.41550680050986,1.32735763249517,2.69046799900362,4.05906106615301,1.98209689842423,4.28084257376149,3.27081650132873,1.83102156805873,3.85206279678698,3.30627267437306
"AAD021_012147",3.24226906533969,3.17224048077143,2.1000623999207,3.08275333909907,3.16326804394444,3.07742457928407,1.98209689842423,2.40959213133071,4.41026987799875,2.88807175299621,3.96500099582726,3.17860368613742
"AAD021_012148",5.18353396410398,4.86376964354279,3.21941670097854,3.89688394204367,3.09043412310094,6.62472990750979,4.04402715368781,5.03989512885059,6.43922305795905,5.79645154067859,4.76160911165418,5.9618125274505
"AAD021_012150",3.0860560888954,2.93418920692236,2.92726175602854,1.32735763249517,0.779188205660438,1.6514749907771,-0.320683270412424,1.66498905466222,2.14245269578776,1.83102156805873,1.84592362485385,2.06653001355456
"AAD021_012151",3.6377484468862,2.31158706829124,2.1000623999207,2.44539952054192,2.02450239563266,2.13019688330941,1.98209689842423,1.66498905466222,2.14245269578776,2.27015569566215,2.20836550463935,1.38897420185453
"AAD021_012152",3.85936302350042,4.02399136594979,4.83415880663807,4.1952445044016,5.79635132590994,3.77406169494413,4.04402715368781,5.03989512885059,4.10657139684554,5.18098840483924,4.65446787174785,4.37273370073099
"AAD021_012154",2.49693495231376,3.37956391666498,1.41550680050986,1.32735763249517,2.83895578197928,2.86395086327541,-0.320683270412424,3.28479248089376,2.14245269578776,1.83102156805873,3.35033223748431,2.72028698130034
"AAD021_012155",4.80143257096492,3.17224048077143,-0.320683270412424,-0.320683270412424,-0.320683270412424,-0.320683270412424,-0.320683270412424,2.90705819315323,3.73761443505129,1.83102156805873,2.50047685282968,6.03815662236171
"AAD021_012156",3.7519557645883,2.93418920692236,-0.320683270412424,1.32735763249517,0.520109797048495,0.301026008716059,-0.320683270412424,2.90705819315323,3.9318235849,1.20514787686823,2.3614715529733,5.82534524602223
"AAD021_012157",4.67540150790736,2.65416749813176,-0.320683270412424,-0.320683270412424,0.0464565070910394,0.0877098176980639,-0.320683270412424,2.90705819315323,3.51983297950634,1.20514787686823,2.3614715529733,6.18003856751566
"AAD021_012172",4.80143257096492,3.37956391666498,-0.320683270412424,-0.320683270412424,0.152401995104665,2.61701247413507,-0.320683270412424,-0.320683270412424,-0.320683270412424,-0.320683270412424,1.21665397143256,-0.320683270412424
"AAD021_012173",-0.320683270412424,1.86801405510654,1.41550680050986,3.32576143696347,2.34194602999142,2.98602950560564,-0.320683270412424,2.40959213133071,2.61552307994925,3.33056226889271,3.22960740187034,2.06653001355456
"AAD021_012187",-0.320683270412424,-0.320683270412424,3.46672579123688,3.53733604728918,2.78351079255148,2.78592078252326,1.98209689842423,1.66498905466222,2.14245269578776,2.61004215111929,1.50184667192969,4.67709257156997
"AAD021_012191",1.92259419783429,1.23374056172966,2.1000623999207,4.05254833636608,3.91238962826737,1.53410717705556,5.1204037859412,4.28084257376149,1.44918214013177,1.20514787686823,1.84592362485385,2.31711376927622
"AAD021_012194",-0.320683270412424,1.23374056172966,2.1000623999207,1.9882070505518,1.69316546156714,1.90978235915564,-0.320683270412424,2.90705819315323,-0.320683270412424,-0.320683270412424,1.73984792213043,1.38897420185453
"AAD021_012201",8.02998080783086,8.55873210789247,7.7270609825234,7.75470019031637,7.26539200304265,7.89668777482959,7.28992766398232,8.05496622572894,8.47898485689571,7.91873590722685,7.74837272039859,8.31710234814055
"AAD021_012206",3.24226906533969,2.65416749813176,1.41550680050986,1.32735763249517,1.23368329277546,2.67539432884501,-0.320683270412424,2.90705819315323,-0.320683270412424,3.1244797038209,2.3614715529733,0.870690132390864
"AAD021_012208",2.23688913670167,1.86801405510654,-0.320683270412424,1.32735763249517,1.4409639490379,1.76020617023182,1.98209689842423,-0.320683270412424,2.14245269578776,1.20514787686823,1.21665397143256,2.53198943203372
"AAD021_012209",5.18353396410398,5.17049449499507,2.1000623999207,2.79634607968492,3.09972008553639,5.02455399036111,1.98209689842423,3.85250171764847,3.73761443505129,4.53740034777007,4.28794941295137,4.23456072704892
"AAD021_012211",2.49693495231376,2.93418920692236,2.56892929077269,-0.320683270412424,3.63911859674537,2.13019688330941,2.7891592558608,1.66498905466222,2.14245269578776,2.27015569566215,0.853974772061466,2.53198943203372
"AAD021_012212",1.92259419783429,2.31158706829124,2.1000623999207,2.79634607968492,2.52614802192641,3.81771049180917,3.31801598689651,3.28479248089376,-0.320683270412424,1.83102156805873,3.22960740187034,3.5352203017125
"AAD021_012213",4.73952245865228,3.88346591697709,4.83415880663807,4.05254833636608,4.68062794831985,3.80327815332916,4.31823717432689,3.28479248089376,3.51983297950634,2.61004215111929,4.19491797030292,3.03990297504217
"AAD021_012215",3.85936302350042,2.93418920692236,2.1000623999207,1.32735763249517,1.76112066481003,3.36174675940946,2.7891592558608,2.40959213133071,3.27081650132873,1.20514787686823,3.49869772033229,3.03990297504217
"AAD021_012219",0.972098383474804,1.23374056172966,-0.320683270412424,1.32735763249517,2.48558149002437,3.96914635720705,-0.320683270412424,3.59139897274865,3.51983297950634,2.27015569566215,1.36645613705675,2.53198943203372
"AAD021_012220",1.92259419783429,1.23374056172966,3.87556140382172,3.72607503000807,3.63911859674537,2.55632026641781,1.98209689842423,-0.320683270412424,1.44918214013177,1.20514787686823,1.50184667192969,2.88813470402145
"AAD021_012221",1.52475334087621,-0.320683270412424,2.56892929077269,1.32735763249517,2.72601776805066,2.24851124457244,3.31801598689651,-0.320683270412424,-0.320683270412424,2.61004215111929,1.50184667192969,0.870690132390864
"AAD021_012222",4.05629566851287,3.37956391666498,1.41550680050986,-0.320683270412424,1.09946327815406,2.88912557272974,1.98209689842423,3.28479248089376,3.73761443505129,3.1244797038209,3.00572644911624,2.06653001355456
"AAD021_012227",1.92259419783429,2.31158706829124,2.92726175602854,2.44539952054192,2.07927037820827,2.28597637624726,-0.320683270412424,2.90705819315323,2.14245269578776,1.83102156805873,3.05305634869927,2.31711376927622
"AAD021_012230",2.71894813872161,5.65731368640897,2.92726175602854,1.9882070505518,3.18097369151861,2.08860882499629,1.98209689842423,1.66498905466222,2.14245269578776,1.83102156805873,2.95696440748952,3.30627267437306
"AAD021_012233",0.972098383474804,4.15388689450702,4.72517838971949,3.32576143696347,4.22242058760218,1.90978235915564,1.98209689842423,-0.320683270412424,1.44918214013177,-0.320683270412424,0.620493606702025,1.38897420185453
"AAD021_012234",2.91306885774576,2.65416749813176,4.35163696163289,3.72607503000807,2.93409719721975,1.90978235915564,4.31823717432689,2.90705819315323,3.51983297950634,2.61004215111929,3.1872517888733,2.53198943203372
"AAD021_012236",4.23293061408242,4.27459478732362,4.60915097589381,4.77294879974396,4.5579466173753,3.50449235724256,4.76390923316879,3.59139897274865,3.9318235849,2.88807175299621,4.28794941295137,5.98769373077993
"AAD021_012239",2.49693495231376,2.93418920692236,1.41550680050986,-0.320683270412424,1.66980608034002,2.32253342380463,-0.320683270412424,1.66498905466222,2.14245269578776,1.20514787686823,3.05305634869927,1.38897420185453
"AAD021_012241",3.0860560888954,3.17224048077143,3.46672579123688,1.32735763249517,2.09709455481308,1.26614771321379,3.31801598689651,3.59139897274865,-0.320683270412424,-0.320683270412424,2.56548456622391,2.06653001355456
"AAD021_012243",5.76046669759595,5.09863347374883,4.72517838971949,5.55699145248146,5.83258784946662,3.92912805150233,5.27493925916637,7.31016230638966,5.5880148039908,4.80653667584368,3.79276299945854,6.20241735929125
"AAD021_012244",2.23688913670167,2.31158706829124,2.92726175602854,1.32735763249517,2.64175620274491,2.04584546139423,-0.320683270412424,1.66498905466222,-0.320683270412424,1.20514787686823,2.90667370935013,1.7659689619177
"AAD021_012245",3.0860560888954,1.86801405510654,2.56892929077269,2.44539952054192,2.52614802192641,2.73164420887282,3.71786996317717,2.40959213133071,2.97659738404919,2.61004215111929,2.68776028036934,2.31711376927622
"AAD021_012246",1.52475334087621,1.86801405510654,1.41550680050986,2.79634607968492,4.10300159214034,3.53840465909431,2.7891592558608,3.59139897274865,4.78565426912648,2.27015569566215,4.07102062848738,2.53198943203372
"AAD021_012248",5.02969217944378,5.43147385180497,-0.320683270412424,-0.320683270412424,0.393029576361284,1.40643368258334,1.98209689842423,1.66498905466222,1.44918214013177,1.20514787686823,5.06398069101926,2.72028698130034
