"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AAD021_003933",70.7273355176459,4.35345188916982,0.729623411816908,5.966710797189,2.42083928627685e-09,2.00445492903723e-06
"AAD021_003372",308.246745899357,-22.9628785259005,3.82840530408534,-5.99802703788873,1.99729271444288e-09,2.00445492903723e-06
"AAD021_010578",50.0087944236586,3.17129930120932,0.642567163601624,4.93535848211418,8.00036740377835e-07,0.000344954254148197
"AAD021_003738",51.669779980733,4.07593356017117,0.827194170378459,4.92742055750507,8.33222836106756e-07,0.000344954254148197
"AAD021_002509",10.9328353019016,5.06344695317544,1.05587387370989,4.79550359114832,1.62266662715053e-06,0.000537427186912255
"AAD021_006923",101.301328887236,-2.62419966553297,0.619892767932603,-4.23331227800077,2.3027440378989e-05,0.00635557354460097
"AAD021_007143",35.8057974085779,5.17386693164822,1.24440910763028,4.15768970182225,3.21482287284821e-05,0.00760535239633804
"AAD021_011253",26.0154382346958,3.08994866347534,0.75800331622128,4.07643158987619,4.57321017584148e-05,0.00946654506399186
"AAD021_009051",42.316357979028,-5.48257402309577,1.36311377033159,-4.02209569180869,5.768261280973e-05,0.0106136007569903
"AAD021_008339",43.4764119694115,-4.04169864361102,1.02408392413479,-3.9466478755886,7.92529809541467e-05,0.0131242936460067
"AAD021_005114",12.9597583218376,4.70831085067663,1.21453204905021,3.87664603363793,0.000105906255836028,0.0159437054240421
"AAD021_010525",76.0710797745295,2.18429053388971,0.573533992245762,3.80847615559242,0.000139825826619632,0.0192959640735092
"AAD021_010221",47.4984719318184,2.83432357928829,0.750873392572443,3.77470237635946,0.000160198810540535,0.020406863865779
"AAD021_005650",7.8472416521424,4.22507512566888,1.13071692118765,3.73663385282241,0.000186500189453244,0.0212239009179747
"AAD021_007523",7.23379354013216,4.87492186047615,1.3073020317733,3.72899432724319,0.000192245479329481,0.0212239009179747
"AAD021_012272",7.98641624757624,3.75212276720206,1.0209359972655,3.67517922499729,0.000237682503092446,0.0246001390700682
"AAD021_005127",14.2370082265069,3.69964272989328,1.01806899534174,3.63398035577283,0.000279082120184485,0.0266815659918621
"AAD021_012694",21.0343104807546,3.11766020077542,0.860267849586677,3.62405755634519,0.000290017021650675,0.0266815659918621
"AAD021_011248",17.6990295066211,3.5009721142628,0.996515394499544,3.5132142800674,0.000442720279996768,0.0339529661688209
"AAD021_007257",68.0872529632477,1.76536612952285,0.50534407781203,3.49339431693015,0.000476921714888982,0.0339529661688209
"AAD021_007481",43.161553468579,-6.39882985537955,1.82519955061339,-3.50582480322719,0.000455194734414879,0.0339529661688209
"AAD021_004585",21.6192880902249,-3.95281696346315,1.13422577752326,-3.48503537989999,0.000492071973461172,0.0339529661688209
"AAD021_000128",6.39538152759483,5.00562549515081,1.41139067859752,3.54659101201152,0.000390249919391932,0.0339529661688209
"AAD021_000828",40.0357946840515,-2.50100818947589,0.709446582760163,-3.52529457502706,0.000423012117310441,0.0339529661688209
"AAD021_009285",61.1986481270786,2.18874044634707,0.636360862186241,3.439464266906,0.000582866724365815,0.0386090918219916
"AAD021_002689",5.09264149661923,3.81380970723941,1.12031097210919,3.40424203831479,0.000663479349774118,0.0422585308933053
"AAD021_010112",53.4549434328728,-2.05060640424588,0.613092557610109,-3.3446930301019,0.000823736860296735,0.042628382520356
"AAD021_009098",70.3753095055229,2.06368760354872,0.612328763695966,3.37022809624762,0.000751059863429944,0.042628382520356
"AAD021_009418",21.5343608403076,-3.15346311506304,0.93565403696342,-3.37033026148994,0.000750781434013809,0.042628382520356
"AAD021_005344",18.1571488041034,-3.45514087809014,1.02681210169664,-3.36492029299332,0.000765657740857612,0.042628382520356
"AAD021_003972",16.1592516202261,3.01877068346431,0.898111578468208,3.36124236212725,0.000775927073689926,0.042628382520356
"AAD021_003007",25.9158016949616,3.26153057803162,0.974621453136716,3.34645884054238,0.000818508300643861,0.042628382520356
"AAD021_008606",73.6664887761276,-4.26094196150328,1.28167137195909,-3.32451988452409,0.00088570917140233,0.0431392467012429
"AAD021_003712",17.9506148122129,2.39217119300204,0.719199286753874,3.32615901748063,0.00088051679622681,0.0431392467012429
