rxn00078,rxn00148,rxn00154,rxn00170,rxn00182,rxn00191,rxn00247,rxn00248,rxn00250,rxn00260,rxn00330,rxn00340,rxn00392,rxn00416,rxn00467,rxn00506,rxn00507,rxn00747,rxn00770,rxn00791,rxn00839,rxn01964,rxn03801,rxn05231,rxn05289,rxn05817,rxn05818,rxn05819,rxn05846,rxn05847,rxn05848,rxn07087,rxn10443,rxn15116,rxn16652,rxn25657,rxn25762,rxn31706,rxn31731,rxn33850,rxn33860,rxn33879,rxn33892,rxn33912,rxn33952,rxn33991,rxn33992,rxn33993,rxn34006,rxn34028,rxn38495,rxn38906,rxn41730,EX_cpd00018_e,rxn05222,rxn05224,rxn05651,rxn05655,rxn08154,rxn08170,rxn08856,rxn08982,rxn09193,rxn12211,rxn13229,rxn13301,rxn13314,rxn13321,rxn13830,rxn13927,rxn30646,rxn32592,rxn34122,rxn34130,rxn40745,rxn42058,rxn42988,rxn43863,rxn44043,rxn46214,rxn47074,rxn47471,rxn47859,EX_cpd00076_e,EX_cpd00048_e,EX_cpd00220_e,EX_cpd00035_e,EX_cpd00051_e,EX_cpd00132_e,EX_cpd00041_e,EX_cpd00084_e,EX_cpd00053_e,EX_cpd00023_e,EX_cpd00033_e,EX_cpd00119_e,EX_cpd00322_e,EX_cpd00107_e,EX_cpd00039_e,EX_cpd00060_e,EX_cpd00066_e,EX_cpd00129_e,EX_cpd00054_e,EX_cpd00161_e,EX_cpd00065_e,EX_cpd00069_e,EX_cpd00156_e,rxn07095,rxn00122,BIOMASS_fungal
0.48817787418657405,0.1073991323229393,0.1073991323229393,8.308787418661636,0.10739913232282561,0.2147982646458786,-0.1073991323229393,0.10739913232282561,8.211151843824021,-0.2147982646457649,-0.10739913232291944,0.10739913232281297,0.1952711496747952,0.09763557483781493,0.10739913232282561,1.142336225595841,-1.142336225595841,0.0,0.0,0.0,0.9763557483737486,2.2737367544323206e-13,-14.362193058578214,0.9763557483735334,0.9763557483735336,-0.976355748373668,-0.976355748373668,-0.976355748373668,-1.952711496747336,-1.952711496747336,-1.952711496747336,0.0,-2.489707158350143,0.0,0.0,0.8152570498913475,0.0,14.36219305857821,0.0,-8.211151843824023,1.1368683772161603e-13,8.308787418661636,0.2831431670262991,-0.4881778741868375,0.0,0.0,0.0,0.0,0.0,0.0,0.8152570498913475,-0.10739913232282561,0.0,8.308787418661636,0.9763557483735212,0.1952711496747952,-1.1368683772161603e-13,0.0,-4.881778741868288,-4.872015184383486,-5.858134490242037,0.0,-3.9054229934946534,0.0,-3.700388286334146,-4.9794143167061975,-1.9527114967474972,-4.881778741868288,0.0,0.0,5.721444685473784,-1.1368683772161603e-13,-4.881778741868342,-1.952711496747336,1.4645336225604524,3.9591225596559525,2.4408893709343147,4.344783080262573,-5.8581344902418095,3.9054229934946534,0.48817787418681746,0.9763557483735212,4.501000000004524,5.329070518200751e-15,-4.618527782440651e-14,-0.19527114967465664,-9.002000000009334,-4.881778741868145,-3.700388286334193,-4.872015184383229,-0.9763557483737433,-4.979414316706008,-8.689566160525155,-7.918245119311716,-1.952711496747428,-4.881778741868145,-7.810845986989546,-5.85813449024196,-1.9527114967471384,-2.929067245120863,-3.9054229934946454,-4.881778741868582,-4.881778741868342,-0.9763557483736314,-1.9527114967473356,-5.858134490241923,-0.9763557483752104,0.19527114967473364,97.6355748373668
0.46106301518332354,0.10143386334198112,0.10143386334198112,7.847292518422519,0.10143386334198112,0.20286772668295724,-0.10143386334198112,0.10143386334198112,7.75507991538495,-0.20286772668384856,-0.10143386334198293,0.10143386334200252,0.18442520607334245,0.09221260303725008,0.10143386334186744,1.078887455522704,-1.078887455522704,0.0,0.0,0.0,0.9221260303668259,2.2737367544323206e-13,-13.564473906694957,0.9221260303665944,0.9221260303665945,-0.9221260303665944,-0.9221260303665944,-0.9221260303665944,-1.8442520607334467,-1.8442520607331885,-1.8442520607331885,0.0,-2.3514213774337804,0.0,0.0,0.7699752353530799,0.0,13.564473906696287,0.0,-7.755079915384951,1.1368683772161603e-13,7.847292518421931,0.26741654880399485,-0.4610630151833235,0.0,0.0,0.0,0.0,0.0,0.0,0.7699752353529589,-0.10143386334186744,0.0,7.847292518421931,0.9221260303663712,0.18442520607334245,-1.1368683772161603e-13,0.0,-4.610630151832993,-4.601408891528763,-5.5327561822002735,0.0,-3.6885041214662806,0.0,-3.494857655088026,-4.702842754870289,-1.8442520607330835,-4.610630151832993,0.0,0.0,5.40365853795106,-1.1368683772161603e-13,-4.610630151833671,-1.8442520607331885,1.383189045550239,3.739221053137044,2.305315075917065,4.103460835131727,-5.532756182199478,3.6885041214663943,0.4610630151832993,0.9221260303665986,4.251000999991334,5.329070518200751e-15,-4.618527782440651e-14,-0.18442520607347213,-8.502001999982744,-4.610630151832877,-3.494857655087931,-4.601408891528649,-0.9221260303665133,-4.702842754869944,-8.20692167026332,-7.478442106274088,-1.8442520607331616,-4.610630151832877,-7.377008242932857,-5.532756182200028,-1.8442520607331385,-2.766378091100483,-3.6885041214660435,-4.610630151834019,-4.610630151833517,-0.9221260303663943,-1.8442520607331883,-5.532756182199553,-0.9221260303660989,0.1844252060733189,92.21260303665943
0.5152927331948886,0.11336440130492065,0.11336440130503433,8.770282318979463,0.11336440130480696,0.22672880260987777,-0.11336440130492065,0.11336440130492065,8.66722377233743,-0.2267288026098413,-0.11336440130493891,0.113364401304939,0.20611709327806693,0.10305854663897965,0.11336440130480696,1.2057849956687505,-1.2057849956687505,0.0,0.0,0.0,1.0305854663888567,2.2737367544323206e-13,-15.159912210593575,1.0305854663897775,1.0305854663897775,-1.0305854663897773,-1.0305854663897773,-1.0305854663897773,-2.061170932779607,-2.0611709327795547,-2.0611709327795547,0.0,-2.627992939292085,0.0,0.0,0.8605388644316843,0.0,15.159912210591797,0.0,-8.66722377233743,1.1368683772161603e-13,8.770282318979072,0.2988697852482534,-0.5152927331945352,0.0,0.0,0.0,0.0,0.0,0.0,0.8605388644318994,-0.11336440130480696,0.0,8.770282318979072,1.0305854663896525,0.20611709327795324,-1.1368683772161603e-13,0.0,-5.152927331948945,-5.142621477281523,-6.183512798338256,0.0,-4.122341865558951,0.0,-3.905918917614372,-5.255985878587921,-2.0611709327795324,-5.152927331948945,0.0,0.0,6.039230833045622,-1.1368683772161603e-13,-5.15292733194814,-2.0611709327795547,1.545878199584763,4.179024066211696,2.5764636659740745,4.586105325433891,-6.183512798338711,4.122341865559065,0.5152927331948831,1.0305854663897662,4.750999000058073,5.329070518200751e-15,-4.618527782440651e-14,-0.20611709327802963,-9.501998000116044,-5.152927331948813,-3.9059189176141675,-5.142621477280964,-1.0305854663896898,-5.255985878587604,-9.172210650867337,-8.358048132422779,-2.061170932779479,-5.152927331948813,-8.244683731118416,-6.183512798338143,-2.061170932779744,-3.0917563991695163,-4.122341865558728,-5.152927331948155,-5.152927331948164,-1.0305854663896135,-2.0611709327795547,-6.183512798338691,-1.0305854663891674,0.2061170932779555,103.05854663897773
0.4474784708212708,0.09844526358233452,0.09844526358233452,7.616083573380106,0.09844526358153871,0.19689052716429417,-0.09844526358233452,0.09844526358207531,7.526587879214316,-0.19689052716444166,-0.09844526358223547,0.09844526358157293,0.17899138832854078,0.0894956941656266,0.09844526358222083,1.0470996217169386,-1.0470996217169386,0.0,0.0,0.0,0.8949569416428176,2.2737367544323206e-13,-13.164816611563083,0.8949569416425417,0.8949569416425418,-0.8949569416425417,-0.8949569416425417,-0.8949569416425417,-1.7899138832854558,-1.7899138832850834,-1.7899138832850834,0.0,-2.2821402011871896,0.0,0.0,0.7472890462690295,0.0,13.164816611565383,0.0,-7.526587879214317,1.1368683772161603e-13,7.616083573379621,0.2595375130742897,-0.4474784708213798,0.0,0.0,0.0,0.0,0.0,0.0,0.747289046269058,-0.09844526358199346,0.0,7.616083573379621,0.8949569416422491,0.1789913883284271,-1.1368683772161603e-13,0.0,-4.474784708212837,-4.4658351387964785,-5.369741649854859,0.0,-3.5798277665696787,0.0,-3.3918868088228464,-4.564280402378927,-1.789913883284953,-4.474784708212837,0.0,0.0,5.2444476780276545,-1.1368683772161603e-13,-4.47478470821225,-1.7899138832850832,1.3424354124640558,3.62905039836221,2.2373923541065324,3.9825583903092365,-5.3697416498550865,3.5798277665701335,0.44747847082135195,0.8949569416424765,4.1257515009732515,5.329070518200751e-15,-4.618527782440651e-14,-0.17899138832860473,-8.251503001946599,-4.474784708212701,-3.3918868088227656,-4.465835138796428,-0.8949569416426115,-4.564280402378638,-7.965116780618402,-7.25810079672417,-1.7899138832849744,-4.474784708212701,-7.159655533140532,-5.3697416498548245,-1.7899138832849264,-2.68487082492784,-3.5798277665692675,-4.4747847082128995,-4.474784708212101,-0.89495694164229,-1.7899138832850827,-5.369741649855167,-0.8949569416419044,0.17899138832850833,89.49569416425416
0.5017624185548327,0.1103877320833817,0.1103877320834954,8.539996363801189,0.11038773208304065,0.22077546416663052,-0.1103877320833817,0.11038773208337378,8.439643880092675,-0.2207754641667634,-0.11038773208337378,0.11038773208285811,0.2007049674219843,0.10035248371172074,0.11038773208326802,1.1741240594101328,-1.1741240594101328,0.0,0.0,0.0,1.0035248371087846,2.2737367544323206e-13,-14.761850353882892,1.0035248371096657,1.003524837109666,-1.0035248371096657,-1.0035248371096657,-1.0035248371096657,-2.007049674218507,-2.007049674219331,-2.007049674219331,0.0,-2.558988334627543,0.0,0.0,0.8379432389819804,0.0,14.761850353879275,0.0,-8.439643880092676,1.1368683772161603e-13,8.539996363805047,0.2910222027601852,-0.5017624185543375,0.0,0.0,0.0,0.0,0.0,0.0,0.8379432389824887,-0.11038773208326802,0.0,8.539996363805047,1.003524837109353,0.2007049674219843,-1.1368683772161603e-13,0.0,-5.017624185548357,-5.007588937175456,-6.021149022657596,0.0,-4.014099348434456,0.0,-3.80335913264139,-5.117976669254858,-2.0070496742192745,-5.017624185548357,0.0,0.0,5.880655545464265,-1.1368683772161603e-13,-5.017624185543758,-2.0070496742193313,1.5052872556636885,4.069293214479217,2.508812092773155,4.465685525136564,-6.0211490226578235,4.014099348438663,0.5017624185547902,1.0035248371095804,4.626249499074902,5.329070518200751e-15,-4.618527782440651e-14,-0.20070496742189192,-9.252498998150022,-5.017624185548258,-3.8033591326416865,-5.007588937175336,-1.0035248371094987,-5.117976669254956,-8.93137105027363,-8.138586428959226,-2.007049674219328,-5.017624185548258,-8.028198696877425,-6.021149022657526,-2.0070496742191652,-3.0105745113280387,-4.01409934843475,-5.017624185546064,-5.017624185543876,-1.0035248371094436,-2.0070496742193313,-6.021149022657865,-1.0035248371066938,0.20070496742188346,100.35248371096657
0.4746475595453784,0.10442246310117298,0.10442246310117298,8.078501463456961,0.10442246310174141,0.20884492620238085,-0.10442246310128667,0.10442246310107077,7.983571951550786,-0.20884492620245965,-0.10442246310107076,0.10442246310173368,0.18985902381803044,0.09492951190884373,0.10442246310105929,1.1106752893240355,-1.1106752893240355,0.0,0.0,0.0,0.949295119090948,2.2737367544323206e-13,-13.964131201822852,0.9492951190907569,0.9492951190907569,-0.9492951190907569,-0.9492951190907569,-0.9492951190907569,-1.8985902381802429,-1.8985902381815136,-1.8985902381815136,0.0,-2.42070255368003,0.0,0.0,0.7926614244335658,0.0,13.964131201818724,0.0,-7.983571951550787,1.1368683772161603e-13,8.078501463457098,0.2752955845350036,-0.4746475595453225,0.0,0.0,0.0,0.0,0.0,0.0,0.7926614244346882,-0.1044224631009456,0.0,8.078501463457098,0.9492951190906069,0.18985902381791675,-1.1368683772161603e-13,0.0,-4.7464755954538305,-4.736982644261616,-5.695770714543642,0.0,-3.7971804763607224,0.0,-3.5978285013497953,-4.841405107357787,-1.898590238181555,-4.7464755954538305,0.0,0.0,5.562869397870827,-1.1368683772161603e-13,-4.746475595453655,-1.8985902381815138,1.4239426786359672,3.8493917079140374,2.373237797726233,4.224363279954218,-5.695770714544437,3.79718047636311,0.4746475595453603,0.9492951190908343,4.376250499012258,5.329070518200751e-15,-4.618527782440651e-14,-0.18985902381820452,-8.752500998024887,-4.746475595453592,-3.5978285013499454,-4.736982644261229,-0.9492951190907615,-4.84140510735752,-8.44872655990893,-7.698783415828085,-1.8985902381816775,-4.746475595453592,-7.594360952726229,-5.69577071454352,-1.898590238181722,-2.847885357272074,-3.7971804763606807,-4.746475595452299,-4.7464755954535525,-0.949295119090646,-1.898590238181514,-5.695770714544486,-0.9492951190854985,0.1898590238180477,94.92951190907569
0.5288230478349416,0.11634107052577747,0.1163410705255501,9.000568274152993,0.11634107052532272,0.23268214105124502,-0.11634107052566378,0.11634107052562254,8.894803664584263,-0.23268214105144125,-0.11634107052562254,0.11634107052536447,0.21152921913403588,0.1057646095669903,0.11634107052543641,1.2374459319232756,-1.2374459319232756,0.0,0.0,0.0,1.0576460956691562,2.2737367544323206e-13,-15.557974067304826,1.0576460956698834,1.0576460956698834,-1.0576460956698832,-1.0576460956698832,-1.0576460956698832,-2.1152921913396936,-2.115292191339767,-2.115292191339767,0.0,-2.696997543956286,0.0,0.0,0.8831344898790575,0.0,15.557974067303773,0.0,-8.894803664584265,1.1368683772161603e-13,9.00056827415194,0.30671736774100855,-0.5288230478346633,0.0,0.0,0.0,0.0,0.0,0.0,0.883134489879057,-0.11634107052532272,0.0,9.000568274151941,1.057646095669611,0.21152921913403588,-1.1368683772161603e-13,0.0,-5.288230478349419,-5.277654017388727,-6.345876574019485,0.0,-4.230584382679467,0.0,-4.00847870258599,-5.393995087915755,-2.1152921913396767,-5.288230478349419,0.0,0.0,6.197806120627774,-1.1368683772161603e-13,-5.2882304783493455,-2.1152921913397664,1.5864691435052691,4.2887549179421285,2.64411523917488,4.70652512573065,-6.3458765740192575,4.230584382679581,0.528823047834976,1.0576460956698384,4.87574850103897,5.329070518200751e-15,-4.618527782440651e-14,-0.21152921913405542,-9.751497002078212,-5.288230478349369,-4.008478702585985,-5.277654017388501,-1.057646095669881,-5.393995087915534,-9.41305025146069,-8.577509835884008,-2.1152921913396305,-5.288230478349369,-8.46116876535921,-6.345876574019577,-2.1152921913399503,-3.1729382870104335,-4.23058438267963,-5.288230478349435,-5.288230478349332,-1.0576460956696359,-2.1152921913397673,-6.345876574019333,-1.057646095666733,0.21152921913397668,105.76460956698834
0.44067261409588104,0.09694797510258013,0.09694797510269382,7.500247891914031,0.09694797510212538,0.19389595020468345,-0.09694797510258013,0.0969479751026703,7.412113369092226,-0.19389595020538763,-0.0969479751026703,0.09694797510206173,0.17626904563849166,0.08813452282019509,0.09694797510258013,1.0311739169767407,-1.0311739169767407,0.0,0.0,0.0,0.8813452281916625,2.2737367544323206e-13,-12.964588306700648,0.8813452281917623,0.8813452281917623,-0.8813452281917622,-0.8813452281917622,-0.8813452281917622,-1.7626904563834036,-1.7626904563835244,-1.7626904563835244,0.0,-2.247430331887699,0.0,0.0,0.7359232655363034,0.0,12.964588306703366,0.0,-7.412113369092227,1.1368683772161603e-13,7.500247891913616,0.25559011617373173,-0.4406726140958251,0.0,0.0,0.0,0.0,0.0,0.0,0.735923265536333,-0.09694797510246644,0.0,7.500247891913616,0.8813452281915488,0.17626904563837797,-1.1368683772161603e-13,0.0,-4.406726140958881,-4.397912688676229,-5.28807136915043,0.0,-3.525380912766309,0.0,-3.3402984148445967,-4.494860663779036,-1.7626904563835524,-4.406726140958881,0.0,0.0,5.164683037204895,-1.1368683772161603e-13,-4.406726140957441,-1.7626904563835244,1.3220178422875506,3.573854900318679,2.203363070479327,3.9219862654517783,-5.288071369150543,3.5253809127671047,0.4406726140958881,0.8813452281916625,4.063001501964891,5.329070518200751e-15,-4.618527782440651e-14,-0.1762690456384668,-8.126003003929634,-4.406726140958695,-3.340298414844792,-4.39791268867642,-0.8813452281917709,-4.494860663779051,-7.843972530904091,-7.1477098006375215,-1.7626904563836057,-4.406726140958695,-7.050761825534221,-5.288071369150258,-1.7626904563836572,-2.6440356845751154,-3.5253809127662272,-4.406726140958333,-4.406726140957561,-0.8813452281916039,-1.762690456383524,-5.288071369150614,-0.8813452281892129,0.17626904563835244,88.13452281917623
0.49498373091964853,0.10889642080348949,0.10889642080348949,8.424623100254323,0.10889642080326212,0.21779284160689244,-0.1088964208033758,0.10889642080344625,8.32562635406733,-0.21779284160709267,-0.10889642080344623,0.10889642080318818,0.19799349236791386,0.09899674618364174,0.1088964208033758,1.1582619303450201,-1.1582619303450201,0.0,0.0,0.0,0.9899674618392282,2.2737367544323206e-13,-14.56242136365563,0.9899674618392974,0.9899674618392974,-0.9899674618392974,-0.9899674618392974,-0.9899674618392974,-1.9799349236787334,-1.9799349236785946,-1.9799349236785946,0.0,-2.524417027687946,0.0,0.0,0.8266228306324392,0.0,14.562421363655162,0.0,-8.325626354067332,1.1368683772161603e-13,8.424623100251933,0.2870905639328692,-0.49498373091976877,0.0,0.0,0.0,0.0,0.0,0.0,0.8266228306323008,-0.10889642080326212,0.0,8.424623100251933,0.9899674618392282,0.19799349236780017,-1.1368683772161603e-13,0.0,-4.949837309196482,-4.93993763457695,-5.939804771035938,0.0,-3.9598698473578224,0.0,-3.7519766803706034,-5.04883405538078,-1.9799349236785702,-4.949837309196482,0.0,0.0,5.801209326379649,-1.1368683772161603e-13,-4.949837309196644,-1.9799349236785946,1.4849511927591266,4.014318057760079,2.474918654598241,4.405355205185401,-5.9398047710357105,3.9598698473571403,0.49498373091967096,0.9899674618393419,4.563749999079391,5.329070518200751e-15,-4.618527782440651e-14,-0.19799349236796715,-9.127499998158692,-4.949837309196262,-3.7519766803705874,-4.93993763457665,-0.98996746183923,-5.048834055380842,-8.810710410370772,-8.028636115519774,-1.979934923678604,-4.949837309196262,-7.919739694714448,-5.939804771035919,-1.9799349236789219,-2.969902385518079,-3.9598698473575,-4.949837309196137,-4.949837309196628,-0.9899674618392869,-1.979934923678595,-5.93980477103574,-0.989967461836646,0.19799349236785946,98.99674618392973
0.45428432753475323,0.09994255205901936,0.09994255205913305,7.731919254646189,0.09994255206152036,0.19988510411795615,-0.09994255205901936,0.0999425520591026,7.641062389144677,-0.1998851041181524,-0.0999425520591026,0.09994255206152036,0.18171373101404242,0.09085686550742365,0.09994255205901936,1.06302532642394,-1.06302532642394,0.0,0.0,0.0,0.9085686550703258,2.2737367544323206e-13,-13.365044916082525,0.9085686550695066,0.9085686550695067,-0.9085686550695065,-0.9085686550695065,-0.9085686550695065,-1.817137310140572,-1.817137310139013,-1.817137310139013,0.0,-2.3168500704280177,0.0,0.0,0.7586548269798303,0.0,13.365044916086342,0.0,-7.641062389144678,1.1368683772161603e-13,7.731919254639383,0.2634849099690422,-0.45428432753504455,0.0,0.0,0.0,0.0,0.0,0.0,0.7586548269793515,-0.09994255205890568,0.0,7.731919254639383,0.9085686550693026,0.18171373101392874,-1.1368683772161603e-13,0.0,-4.54284327534765,-4.5337575888015635,-5.4514119304202495,0.0,-3.6342746202794842,0.0,-3.443475202717309,-4.633700140858309,-1.81713731013906,-4.54284327534765,0.0,0.0,5.324212318716377,-1.1368683772161603e-13,-4.542843275352197,-1.817137310139013,1.3628529826049771,3.684245896312177,2.2714216376751892,4.043130515065172,-5.451411930416953,3.63427462027812,0.454284327534765,0.9085686550694163,4.1885014998727,5.329070518200751e-15,-4.618527782440651e-14,-0.18171373101413302,-8.377002999745478,-4.542843275347551,-3.4434752027177282,-4.533757588801444,-0.9085686550693932,-4.633700140857989,-8.086261030130693,-7.368491792623799,-1.8171373101390813,-4.542843275347551,-7.2685492405561725,-5.4514119304200515,-1.8171373101389392,-2.725705965210504,-3.634274620279494,-4.542843275350281,-4.542843275352133,-0.9085686550692635,-1.8171373101390085,-5.451411930416972,-0.9085686550705868,0.1817137310140737,90.85686550695064
