"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTI98_006470",67.9449539341447,5.15002006303522,0.801239326019468,6.42756776382952,1.296618007747e-10,2.52960205705365e-07
"PTI98_011128",37.9396013617095,6.66866580603274,1.03878289648068,6.4196915723446,1.36550718329482e-10,2.52960205705365e-07
"PTI98_001762",18.9180335034303,7.33678795014371,1.17008532261264,6.27030166805415,3.60349276416448e-10,4.45031356374313e-07
"PTI98_009647",12.8867534189778,-6.346365062801,1.0400735213171,-6.10184273777519,1.04852514694484e-09,9.71196417357658e-07
"PTI98_007076",33.7442646350952,-3.98810407580246,0.662383503658072,-6.02083846257916,1.73515862411182e-09,1.07146045038905e-06
"PTI98_010841",45.5548023617135,3.66318895648031,0.607629267752531,6.02865785255792,1.65326871529132e-09,1.07146045038905e-06
"PTI98_011030",35.0212820212444,-6.92467603101047,1.15529121595401,-5.99387923614761,2.0489355265874e-09,1.08447230371519e-06
"PTI98_006764",11.8748460951972,-5.64365108798196,0.97439103935445,-5.79197761477874,6.95624159588586e-09,3.22160938909464e-06
"PTI98_004077",84.8487014259348,-5.19829392487001,0.914157461953327,-5.68643165014761,1.29721269349303e-08,4.71559133996881e-06
"PTI98_005957",19.2831728212377,4.99159784034814,0.879827277211263,5.67338382161749,1.40004061375592e-08,4.71559133996881e-06
"PTI98_012427",48.7476138284505,-5.37811087994438,0.945528962660385,-5.68793880709087,1.28581877778994e-08,4.71559133996881e-06
"PTI98_001293",24.9558738029657,5.49896413264087,1.00362294799996,5.47911358902196,4.27461888115047e-08,1.21826638112788e-05
"PTI98_012052",418.617778413183,4.91664964805062,0.896164653190603,5.48632400368162,4.10383889394428e-08,1.21826638112788e-05
"PTI98_005620",18.7074227299354,4.62792361431878,0.853521659970771,5.42215134233063,5.88859927757901e-08,1.55837573738787e-05
"PTI98_000546",40.6200081557194,4.36544369120267,0.807870303387339,5.40364421479375,6.53004076923268e-08,1.61292007000047e-05
"PTI98_011332",85.6830485728301,8.35722580658978,1.56113809074913,5.35329056161809,8.63689910733759e-08,1.99998194954286e-05
"PTI98_002730",9.85844801935839,-5.7533037577837,1.07882355186054,-5.33294230355052,9.66340226979667e-08,2.10605325938804e-05
"PTI98_003992",10.6252932457205,-5.61479529337562,1.05656078334352,-5.31421890902238,1.0711578765579e-07,2.20479996258168e-05
"PTI98_008805",7.63188418208342,-5.3300809841096,1.01958163043469,-5.22771382398989,1.71618869512338e-07,3.22946818681916e-05
"PTI98_012703",14.0178084497048,-4.51104559387556,0.8633887446994,-5.22481399204032,1.74330266494961e-07,3.22946818681916e-05
"PTI98_009953",10.8153410912141,-6.17219103693283,1.1835625917241,-5.21492575051885,1.83890878325034e-07,3.2443604961631e-05
"PTI98_008389",18.8691809434065,4.1892209795314,0.808013884217302,5.18459034103031,2.16490188011386e-07,3.64589157537357e-05
"PTI98_002556",21.9688750885991,5.94256819749592,1.15226907016929,5.15727476449823,2.5056998051116e-07,3.77037662459045e-05
"PTI98_000442",61.7963747522408,-3.54532650826987,0.687822022056148,-5.1544242472371,2.54411378177493e-07,3.77037662459045e-05
"PTI98_005784",20.8595942125621,4.30024165488302,0.832706900115203,5.16417199651894,2.41505556674098e-07,3.77037662459045e-05
"PTI98_003634",100.905309493579,3.34633782841192,0.652232037160945,5.13059407964375,2.88829157396305e-07,4.11581549289734e-05
"PTI98_011922",15.0004288046153,-5.81880782479912,1.15846775869693,-5.02284831072403,5.09107534120686e-07,6.98608671821164e-05
"PTI98_008643",48.9398255450848,8.1056632359844,1.62122715927119,4.9997085168671,5.74170482953263e-07,7.59750585479229e-05
"PTI98_011177",10.2242933987762,-5.15538590761534,1.03544776403726,-4.97889520521464,6.39482539904724e-07,8.16994072533449e-05
"PTI98_003276",235.884944998166,3.89206866883996,0.788089928303131,4.9386098325354,7.86814587910527e-07,9.71716016069501e-05
"PTI98_000513",56.5976426904976,7.10249598082357,1.45260278262026,4.8894963343054,1.01094305266887e-06,0.000120824000327038
"PTI98_010403",27.6475563605929,4.30428813453881,0.88275662196378,4.87596244247196,1.08279210509699e-06,0.00012536702341826
"PTI98_008704",45.0813173402792,-3.69374271239859,0.761121091688179,-4.85302897625109,1.21589916839796e-06,0.00013651231572468
"PTI98_003749",50.4844463322353,3.35582782190221,0.694363462612354,4.83295565304778,1.34520761522539e-06,0.000136841303094055
"PTI98_001457",19.7115069825415,4.13098288008668,0.85530785972767,4.82981985153508,1.36656631969771e-06,0.000136841303094055
"PTI98_007898",46.4715974338101,-8.62484982137391,1.78361778605544,-4.83559307874373,1.32749238573477e-06,0.000136841303094055
"PTI98_010166",14.2657871758898,4.16821353548917,0.861249495573081,4.83972827492411,1.300167727506e-06,0.000136841303094055
"PTI98_010297",18.4914990201709,3.96140971377241,0.824058035552051,4.80719748229697,1.53060778623867e-06,0.000145407739692673
"PTI98_013289",19.6373229995625,4.71682460362544,0.980908055766946,4.80863071303607,1.51967645308144e-06,0.000145407739692673
"PTI98_007893",52.3288974642501,4.29016487131947,0.893561995170116,4.80119442692133,1.57722041663587e-06,0.000146090041090897
"PTI98_009955",120.047896867479,-2.34100854443952,0.488894231862414,-4.78837423694198,1.68137880098184e-06,0.000151939230674091
"PTI98_011099",50.6848402572445,-3.17472239913703,0.671986899779223,-4.7243813832979,2.30816890224707e-06,0.000203613471019652
"PTI98_007827",3.6698224695975,-5.3086273955888,1.13184124440849,-4.69025795076336,2.72860840277933e-06,0.000235104514704591
"PTI98_008161",36.0633637321401,4.24762131624284,0.907576852494697,4.68017810785633,2.86625803870059e-06,0.00024135195530422
"PTI98_001941",6.63092648575595,5.35694052473718,1.14731382200871,4.66911530391769,3.0249957314778e-06,0.00024488427954417
"PTI98_006682",225.765904019172,2.91032863076415,0.623543746513804,4.66740087930578,3.05033822234466e-06,0.00024488427954417
"PTI98_011070",56.1787669957992,-8.50998234193038,1.82474717835524,-4.66365008965296,3.10649423443347e-06,0.00024488427954417
"PTI98_012754",7.22110075808745,4.87556996796682,1.05161422394069,4.63627236772882,3.54748460688019e-06,0.000273821468093565
"PTI98_010242",37.8482545218895,-2.89948021696109,0.630085754480409,-4.60172317235152,4.19009869788281e-06,0.000316822768890935
"PTI98_005572",6.88182818256445,-5.09521128723929,1.10925836494965,-4.5933494380009,4.3618775564881e-06,0.000323215126935768
"PTI98_007539",30.2329563127065,-4.20517178747092,0.917068148647756,-4.58545179403687,4.53005789043323e-06,0.000329095382040297
"PTI98_011702",131.612868931905,3.02383294157338,0.664097035941834,4.55329986119412,5.28109127710057e-06,0.000376277753493416
"PTI98_003327",135.647669984802,3.0472273726224,0.671258635060443,4.53957269741195,5.63683437833904e-06,0.000394046629655587
"PTI98_012609",15.1150148460021,-4.75225828087082,1.04778943201202,-4.53550888726305,5.74647582407637e-06,0.000394272091263018
"PTI98_007684",35.9792268270171,3.4134055870581,0.761366597401527,4.48326154405478,7.3510739156578e-06,0.000495195070136585
"PTI98_012901",8.155201044359,3.7627391055752,0.840729383221455,4.47556512317598,7.620946450131e-06,0.000504207260673846
"PTI98_011071",15.8842247840331,-4.11658775836342,0.926185944583435,-4.44466662708308,8.8028260188119e-06,0.000572183691222774
"PTI98_003031",17.0187109481113,-5.02816040767032,1.13688735647491,-4.42274283290555,9.7455716982004e-06,0.000622540398997111
"PTI98_007897",79.7785314883593,-6.99191150051634,1.60118731110848,-4.36670429000337,1.2613531176939e-05,0.000785166452260953
"PTI98_011065",13.8742483149377,3.17052145781994,0.726359347887247,4.36494892926208,1.27152461904608e-05,0.000785166452260953
"PTI98_008130",7.61257313951144,4.38376762244434,1.00690928278385,4.35368676940225,1.33866942848525e-05,0.000813077087301287
"PTI98_012615",23.6347915785224,7.46369881048142,1.72372038869184,4.32999392444719,1.49113455783346e-05,0.000891073151092413
"PTI98_011460",9.00694748209796,-4.03142416866817,0.935249061801681,-4.31053537856746,1.62859769646046e-05,0.000957770550061269
"PTI98_003545",21.3187210671545,-3.40646862245917,0.795450055224611,-4.28244187059273,1.84853432637794e-05,0.00107012807487973
