"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTI98_012555",79.7024793735775,-4.74499439496037,0.585643535366965,-8.10218863252225,5.3979160481347e-16,7.13604501563407e-13
"PTI98_006179",44.0142470229596,-5.10036125891914,0.724780818493836,-7.03710850063359,1.96270023346915e-12,1.29734485432311e-09
"PTI98_010841",45.5454509605002,-3.61772430470746,0.663603109512388,-5.45163856656088,4.99078112444024e-08,2.19927088217e-05
"PTI98_000571",18.2526109418902,-4.22459830083379,0.80035906387233,-5.27837878213581,1.30331838501535e-07,4.30746726247572e-05
"PTI98_005957",19.2031443074891,-4.84652036672421,0.970629923014379,-4.99317015868716,5.93961832579508e-07,0.000157043508534022
"PTI98_008643",48.6228758297438,-8.67181639621849,1.77466230281395,-4.88646002254526,1.02665161923455e-06,0.000226205573438013
"PTI98_002276",20.7129731686147,-3.91613972468194,0.876066138986407,-4.47014163703764,7.81678148127055e-06,0.00147625501689138
"PTI98_004742",29.1611118253843,-2.81025305022908,0.643461785311653,-4.36739696805455,1.25736077214517e-05,0.00166223094077591
"PTI98_005166",43.6774758052986,2.82593513709565,0.646880762681451,4.36855646376247,1.25070483003716e-05,0.00166223094077591
"PTI98_012715",84.6506420160653,-2.63475428812929,0.602533338248211,-4.3727942022088,1.22666346316055e-05,0.00166223094077591
"PTI98_007354",27.4339257081603,3.66520438117831,0.853578658874582,4.29392691941334,1.75540277141748e-05,0.00199136195609796
"PTI98_006470",68.0910514651511,-3.97827753009121,0.927895109607621,-4.28742159420746,1.80759027784989e-05,0.00199136195609796
"PTI98_009997",42.3961559388505,5.56117652097614,1.33048633810588,4.17980730932812,2.91756206891983e-05,0.00296693619624001
"PTI98_010051",69.0476771675613,-2.22616234836445,0.537354424912344,-4.14281942263264,3.43062063061679e-05,0.00323948605262528
"PTI98_000791",89.0115033328933,-2.1431586557193,0.525088929271541,-4.08151559906722,4.47429740859217e-05,0.00394334744943923
"PTI98_004961",96.8104933617009,-1.78663820116836,0.472780120645598,-3.77900449521575,0.000157456582134964,0.012244564798966
"PTI98_005620",18.7676897892839,-3.62728531288519,0.957918587735607,-3.78663214110879,0.000152702905998928,0.012244564798966
"PTI98_004335",32.6481044822085,8.49349764979387,2.2566817097646,3.76371094472151,0.000167410382904816,0.0122953625666759
"PTI98_001300",31.0886891366291,-2.31621622550948,0.649048424905351,-3.56863392103178,0.000358847415396485,0.0248845028944336
"PTI98_012411",114.292356754335,2.97433983271966,0.836415952163608,3.55605345047013,0.00037646751731367,0.0248845028944336
"PTI98_004077",85.9381389645963,3.59097295641812,1.01875372395821,3.52486854474106,0.000423692989391377,0.0259867737092386
"PTI98_005281",195.089037995165,-1.47873078206613,0.420510603239416,-3.51651247477396,0.000437256110994706,0.0259867737092386
"PTI98_010455",19.7829203091521,3.14068447634672,0.895386093371291,3.50763151181126,0.000452114822475407,0.0259867737092386
"PTI98_006436",104.282761978471,-2.45263377509264,0.701751518325979,-3.49501741149542,0.000474030830712974,0.0261111982584396
"PTI98_004022",10.9913246911364,-3.35087338351456,0.976826277868579,-3.43036777309689,0.000602763668689607,0.0306482142310639
"PTI98_006983",14.1971036194049,-2.3572097338746,0.685078856623831,-3.44078599285822,0.000580027097431392,0.0306482142310639
"PTI98_012624",78.9442280345295,-1.7299782382324,0.506310448693524,-3.41683297806001,0.000633541349283444,0.0310200616204708
"PTI98_001181",29.7542976092402,-1.97845194018948,0.581440578498931,-3.40267262614715,0.000667301851995935,0.031506180297808
"PTI98_011349",11.3028644453672,5.73684079045995,1.69747467180757,3.37963263060122,0.00072582777113928,0.0330877349464182
"PTI98_004726",11.0498197134521,-2.3353058722777,0.696683508531628,-3.35203265712393,0.000802205553469251,0.0338833451900877
"PTI98_006231",79.3356994557546,1.78869992843761,0.538012745632516,3.32464229325036,0.00088532043173464,0.0338833451900877
"PTI98_010162",36.091738196568,3.09210324887449,0.919428417356146,3.36307121958005,0.000770804752732425,0.0338833451900877
"PTI98_012295",32.8363037420104,1.99055099371645,0.599389050542757,3.32096656072375,0.000897062845425924,0.0338833451900877
"PTI98_012636",15.1209638837399,-2.72165129841539,0.815696734072811,-3.33659702770423,0.000848108191174567,0.0338833451900877
"PTI98_012674",1403.31491805021,3.29855906336841,0.991055157512923,3.32833045503363,0.000873681658963433,0.0338833451900877
"PTI98_004577",16.739067056024,3.40137248828223,1.02857797353162,3.30686887704159,0.000943450426216031,0.0346455962071554
"PTI98_012764",12.3661719442371,3.3934848470318,1.03254270322371,3.28653220485407,0.001014291750796,0.0362403701230355
"PTI98_010893",62.6054622229795,-1.45424047341137,0.446178062716911,-3.25932759794612,0.00111676631869773,0.0388517124557473
"PTI98_006785",95.7920182045257,-1.63020942626577,0.506293840199283,-3.2198879323203,0.00128240718842481,0.0414102159307201
"PTI98_010289",43.2136229754311,-1.8763395957032,0.584064776461495,-3.2125539346352,0.00131560443955389,0.0414102159307201
"PTI98_011755",23.8049243301491,3.90458260109703,1.21473867227659,3.2143395861262,0.00130744946224099,0.0414102159307201
"PTI98_012846",29.1318824945036,2.65835662514019,0.826371503736396,3.21690258330614,0.00129582589902327,0.0414102159307201
"PTI98_003992",10.5656861504635,5.36901240396789,1.68740481410666,3.18181645511681,0.00146354536981659,0.0433621353938069
"PTI98_000547",111.927906802649,7.54511919118551,2.37162560981406,3.18141242865777,0.00146558823607321,0.0433621353938069
"PTI98_008667",10.6555207243222,-2.41770508220436,0.760438211414182,-3.17935769917213,0.0014760182244488,0.0433621353938069
"PTI98_012427",49.0599145071188,3.24355579559376,1.02636832321279,3.1602259366702,0.00157646838928548,0.0453063306659871
"PTI98_010894",12.2603116187037,4.10487014272268,1.31248474190525,3.1275564672576,0.00176265956861337,0.0495794882916355
"PTI98_005188",51.857832834632,1.76764329877607,0.571709183765457,3.09185744950573,0.00198908343162922,0.0514625033097305
"PTI98_007299",23.7827194013528,-2.35915217153287,0.76275052059737,-3.09295386607568,0.0019817494015025,0.0514625033097305
"PTI98_006808",12.588026639944,-3.06456733263846,0.992010135423226,-3.0892500219577,0.00200662492762083,0.0514625033097305
"PTI98_010448",25.9151732537913,3.04580214957347,0.980851238757526,3.10526411062261,0.00190109190098775,0.0514625033097305
"PTI98_012472",22.1955430824958,-2.34969740954043,0.76124465877016,-3.08665208020837,0.00202424370053403,0.0514625033097305
"PTI98_003802",76.8016946953328,-1.49278843393779,0.495014260448773,-3.01564733222928,0.00256431324211226,0.0615912667053362
"PTI98_001619",64.0431981456086,-1.60894004407083,0.534459959138648,-3.01040333622718,0.00260900978479488,0.0615912667053362
"PTI98_006534",38.9182784911351,-2.22125014555864,0.735457079022137,-3.02023083184136,0.00252582103970172,0.0615912667053362
"PTI98_008656",17.9364347489369,-2.51997289810714,0.832716059986613,-3.02620907557331,0.00247641002159323,0.0615912667053362
"PTI98_003959",84.4967161401523,-1.59227836109884,0.532628284304448,-2.9894739127085,0.00279458310164297,0.0636972217305517
"PTI98_000899",15.9553138422646,-2.7681300127132,0.924877279664399,-2.99297006595042,0.00276276845501551,0.0636972217305517
"PTI98_001343",76.7891444515268,-1.61305957262428,0.542566463617812,-2.97301746567318,0.00294887670722841,0.0647775461037386
"PTI98_009834",69.2638785872411,2.75936098762366,0.928696769396003,2.9712184628555,0.00296620698110387,0.0647775461037386
"PTI98_011372",17.2762170531598,-2.57741393857495,0.868146712511995,-2.96886908794156,0.00298897905622394,0.0647775461037386
"PTI98_012824",28.6484541645595,-2.96660653405745,1.00250742250026,-2.95918660298665,0.00308452262703905,0.065769982466865
