"","GPNJ7M_11_sample_2C","GPNJ7M_12_sample_2D","GPNJ7M_14_sample_2F","GPNJ7M_15_sample_2G","GPNJ7M_16_sample_2H","GPNJ7M_1_sample_1A","GPNJ7M_2_sample_1B","GPNJ7M_4_sample_1D","GPNJ7M_5_sample_1E","GPNJ7M_6_sample_1F","GPNJ7M_7_sample_1G","GPNJ7M_8_sample_1H"
"PTI98_002221",25.6920752861965,11.9815195619946,7.94936736484723,0,7.20211703819639,9.2802048524367,3.86434757445095,13.2181282705917,6.31151299461159,18.8399378244122,9.07060620491397,12.3920858301911
"PTI98_002223",7.00692962350814,7.48844972624663,21.8607602533299,38.6796518952114,26.8879036092665,13.7603037467165,27.0504330211566,34.3671335035385,37.8690779676695,18.8399378244122,14.4457802522704,23.8309342888291
"PTI98_002236",25.6920752861965,7.48844972624663,1.98734184121181,7.36755274194503,8.3681740824758,13.6003002147779,0,2.64362565411834,12.6230259892232,17.2699430057112,12.7660383624715,5.71942422931898
"PTI98_002242",25.6920752861965,23.9630391239892,11.9240510472708,3.68377637097252,18.2453631634308,34.0807523029141,15.4573902978038,15.8617539247101,21.0383766487053,21.9799274618143,40.649753733133,20.9712221741696
"PTI98_002274",11.6782160391802,11.9815195619946,5.96202552363542,1.84188818548626,1.7833813618391,48.0010595815691,3.86434757445095,23.7926308870651,16.8307013189642,7.8499740935051,1.34379351183911,5.71942422931898
"PTI98_002276",99.2648363330319,20.9676592334906,11.9240510472708,14.7351054838901,58.7144017590105,7.36016246917393,3.86434757445095,15.8617539247101,4.20767532974106,4.70998445610306,5.03922566939665,1.90647474310633
"PTI98_002311",18.6851456626884,17.9722793429919,23.8481020945417,11.0513291129175,17.7652220275511,31.8407028557742,7.7286951489019,10.5745026164734,14.7268636540937,15.6999481870102,50.3922566939665,26.6906464034886
"PTI98_002336",5.83910801959011,5.99075978099731,11.9240510472708,49.730981008129,11.7977536244741,12.8002825550851,27.0504330211566,29.0798821953018,18.9345389838348,4.70998445610306,18.4771607877877,25.7374090319354
"PTI98_002401",1.16782160391802,0,1.98734184121181,7.36755274194503,58.2342606231308,0.480010595815691,23.1860854467057,0,2.10383766487053,3.13998963740204,0,0.953237371553163
"PTI98_002402",3.50346481175407,1.49768994524933,7.94936736484723,7.36755274194503,20.7146604336696,7.04015540529681,23.1860854467057,7.93087696235503,4.20767532974106,0,5.37517404735643,4.76618685776582
"PTI98_002403",11.6782160391802,5.99075978099731,11.9240510472708,12.8932172984038,16.8049397557916,17.9203955771191,11.5930427233528,18.5053795788284,10.5191883243526,3.13998963740204,21.5006961894257,20.0179848026164
"PTI98_002423",95.7613715212778,166.243583922675,242.45570462784,333.381761573013,530.830321510494,99.5221968657867,313.012153530527,200.915549712994,201.968415827571,73.7897564789479,132.699609294112,141.079130989868
"PTI98_002430",1.16782160391802,0,127.189877837556,60.7823101210465,273.268897906423,0,30.9147805956076,2.64362565411834,0,3.13998963740204,0,0
